run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,extracted_city,extracted_state,extracted_market_reason,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0061,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",100,LC-20260602-041,art_fe740a152ba7cd5a,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",https://www.connectcre.com/stories/pccp-alliance-residential-snap-up-garden-style-riverside-complex/,"Fri, 29 May 2026 21:34:26 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Inland Empire + Apartments | May 29, 2026 By: Paul Bubny PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex A joint venture between PCCP and Alliance Residential Company completed the $65.3-million acquisition of The Hawthorne, a 184-unit multifamily community located at 9170 Indiana Ave. in Riverside. The seller was not disclosed. Delivered in 2",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,2026-05-29,2026-06-02,4,recent_4_14d,usable_recent,published date parsed; article age 4 day(s),36,accessible,,,,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",Riverside / California,Inland Empire,Apartment,PCCP,Unknown,Delivery / Opening,construction_delivery_watch,matched completed,Delivery / Opening,Mature / Operating,10,87,Unknown Timing,Low,Low,Low,Medium,Relevant to underwriting benchmark,"Benchmark delivery, lease-up, occupancy, and rent assumptions",Delivery / Opening; Completed / opened; Lease-Up / Delivery; 2026,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",Connect CRE California,https://www.connectcre.com/stories/pccp-alliance-residential-snap-up-garden-style-riverside-complex/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0094,General Project Signal - New York City / New York - Avison Young Arranges $404M Permanent Loan for Iconic 479-Unit Multifamily Building The Ar...,100,LC-20260602-007,art_5bff164e85001b54,Avison Young Arranges $404M Permanent Loan for Iconic 479-Unit Multifamily Building The Archive at 666 Greenwich Street,https://yieldpro.com/2026/06/666-greenwich-street/,"Mon, 01 Jun 2026 15:20:28 +0000","Deal boom News Facebook Twitter Linkedin Global real estate advisor Avison Young arranged a $404 million mortgage loan on behalf of an affiliate of Rockrose Development for The Archive , a 479-unit one-of-a-kind luxury rental apartment building located at 666 Greenwich Street in the heart of Manhattan’s West Village neighborhood. The financing was provided by Freddie Mac through PNC Bank as seller-servicer. Avison Young’s Tri-State Debt and Equity Finance team led by Principals Scott Singer and ",valid,title/source/url metadata are internally consistent,GP / Capital Activity,Development Activity,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,General Project Signal - New York City / New York - Avison Young Arranges $404M Permanent Loan for Iconic 479-Unit Multifamily Building The Ar...,Unknown,Manhattan,Apartment,PNC Bank,Freddie Mac,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,21,86,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Avison Young Arranges $404M Permanent Loan for Iconic 479-Unit Multifamily Building The Archive at 666 Greenwich Street,Yield PRO,https://yieldpro.com/2026/06/666-greenwich-street/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0036,Acquisition - Atlanta / Georgia - Converted Belmont Mill Trades for $55.5M,100,LC-20260602-034,art_e4a7e8fdf3c3fe83,Converted Belmont Mill Trades for $55.5M,https://www.connectcre.com/stories/converted-belmont-mill-trades-for-55-5m/,"Mon, 01 Jun 2026 14:42:03 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Carolinas + Apartments | June 1, 2026 By: Mike Boyd Converted Belmont Mill Trades for $55.5M Harbor Group International purchased Chronicle Mill at 96 Catawba St. in Belmont from Armada Hoffler Realty Trust (AH). The Charlotte Business Journal reports the Chronicle Mill is a 238-unit adaptive-reuse apartment complex with 9,000 square feet of commer",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,Acquisition - Atlanta / Georgia - Converted Belmont Mill Trades for $55.5M,Unknown,Atlanta,Student Housing,Harbor Group International,Unknown,Unknown Stage,excluded,transaction override: operating asset sale/acquisition,Unknown Stage,Reappearing,19,86,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Converted Belmont Mill Trades for $55.5M,Connect CRE Apartments,https://www.connectcre.com/stories/converted-belmont-mill-trades-for-55-5m/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0157,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,LC-20260602-018,art_86d3cff087fb1b43,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,"Thu, 21 May 2026 14:05:25 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | May 21, 2026 By: Mike Boyd Alta Developers Lands $91.8M Construction Loan for Miami Apartments Madison Realty Capital originated a $91.8 million construction loan to Alta Developers for the development of Alta Sunset, a 314-unit multifamily project located at 6075 Sunset Drive in South Miami, Florida. Upon comple",valid,title/source/url metadata are internally consistent,GP / Capital Activity,Development Activity,repeat_penalized,2026-05-21,2026-06-02,12,recent_4_14d,usable_recent,published date parsed; article age 12 day(s),55,accessible,,,,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Unknown,South Florida,Apartment,Unknown,Unknown,Refinancing / Recapitalization,excluded,excluded financing-only article: construction loan,Refinancing / Recapitalization,Mature / Operating,57,84,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0137,"Entitlement / Permitting - San Francisco / California - Demolition Permits Filed For 860-880 McAllister Street, San Francisco",100,LC-20260602-049,art_b552bc82623933f8,"Demolition Permits Filed For 860-880 McAllister Street, San Francisco",https://sfyimby.com/2026/06/demolition-permits-filed-for-860-880-mcallister-street-san-francisco.html,"Mon, 01 Jun 2026 12:30:21 +0000","880 McAllister Street, rendering by DLR Group By: Andrew Nelson 5:30 am on June 1, 2026 Demolition permits have been filed for three existing structures within the Freedom West housing cooperative in San Francisco’s Fillmore District . The application would bolster the construction of the first new complex of the Freedom West 2.0 masterplan with over a hundred units of affordable senior housing at 880 McAllister Street . MacFarlane Partners and Avanath Capital Management are the project sponsors",suspicious_duplicate,source-feed signal bleed suspected,Development Activity,,repeat_penalized,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),58,accessible,,,,"Demolition Permits Filed For 860-880 McAllister Street, San Francisco",San Francisco / California,Unknown,Senior Housing,MacFarlane Partners,Unknown,Unknown Stage,approval_watch,matched permit,Unknown Stage,Reappearing,20,84,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Affordable / Density Bonus Strategy; 2026,"Demolition Permits Filed For 860-880 McAllister Street, San Francisco",SF YIMBY,https://sfyimby.com/2026/06/demolition-permits-filed-for-860-880-mcallister-street-san-francisco.html,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0089,Entitlement / Permitting - Los Angeles / California - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,80,LC-20260602-059,art_f03032f65ed2e232,80 homes coming to 824 S. Gladys Ave. in San Gabriel,https://la.urbanize.city/post/80-homes-coming-824-s-gladys-ave-san-gabriel,"Mon, 01 Jun 2026 13:05:00 +0000","80 homes coming to 824 S. Gladys Ave. in San Gabriel | Urbanize LA Skip to main content Advertisement Advertisement A property just west of the Rubio Wash in San Gabriel is set for redeveloping with housing, according to an environmental notice. The project site, a vacant lot at 824 S. Gladys Avenue, is being developed by Orange County-based Olson Homes . Plans call for a collection of three-story building featuring 80 residential units with parking for 165 vehicles. Project entitlements include",valid,title/source/url metadata are internally consistent,Market Intelligence,Development Activity,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,80 homes coming to 824 S. Gladys Ave. in San Gabriel,California,Los Angeles,Mixed-Use Residential,,Unknown,Site Acquisition / Site Control,approval_watch,matched entitlement,Site Acquisition / Site Control,Reappearing,10,84,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Entitlement Play; No explicit timing reference,80 homes coming to 824 S. Gladys Ave. in San Gabriel,Urbanize LA,https://la.urbanize.city/post/80-homes-coming-824-s-gladys-ave-san-gabriel,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0162,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of 24-Unit Multifamily Property Lake Country Apartments i...,100,LC-20260602-010,art_38927e1ffc343d27,Marcus & Millichap Arranges Sale of 24-Unit Multifamily Property Lake Country Apartments in Siren Wisconsin,https://yieldpro.com/2026/06/lake-country-apartments/,"Mon, 01 Jun 2026 17:00:00 +0000","Deal boom Midwest-North region News Facebook Twitter Linkedin Marcus & Millichap (NYSE: MMI) , a leading commercial real estate brokerage firm specializing in investment sales, financing, research and advisory services, announced the sale of Lake Country Apartments , a 24-units multifamily property in Siren, Wisconsin. The property sold for $3,575,000, or $148,958 per unit. “Lake Country Apartments was developed to address the lack of new rental inventory in the Siren market, and the property ma",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of 24-Unit Multifamily Property Lake Country Apartments i...,Unknown,Unknown,Apartment,Marcus & Millichap,Unknown,Unknown Stage,excluded,transaction override: operating asset sale/acquisition,Unknown Stage,Reappearing,21,83,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Arranges Sale of 24-Unit Multifamily Property Lake Country Apartments in Siren Wisconsin,Yield PRO,https://yieldpro.com/2026/06/lake-country-apartments/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0168,"JV / Partnership - Washington DC - St. John Properties, Somerset Companies Break Ground on $148M Maryland MF Project",80,LC-20260602-031,art_6664b6bcc6439a4d,"St. John Properties, Somerset Companies Break Ground on $148M Maryland MF Project",https://www.connectcre.com/stories/st-john-properties-somerset-companies-break-ground-on-148m-maryland-mf-project/,"Mon, 01 Jun 2026 18:53:24 +0000","Washington DC CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Washington DC & Mid-Atlantic + Maryland + Apartments | June 1, 2026 By: Jasmine Kilman St. John Properties, Somerset Companies Break Ground on $148M Maryland MF Project St. John Properties, Inc. and Somerset Companies have begun construction on Aspen at Greenleigh, a $148 million, 335-unit luxury multifamily community located within the 1,000-acre mixed-use Greenleigh co",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,"JV / Partnership - Washington DC - St. John Properties, Somerset Companies Break Ground on $148M Maryland MF Project",Unknown,Washington Dc,Mixed-Use Residential,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,Site Acquisition / Site Control,Reappearing,20,81,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,"St. John Properties, Somerset Companies Break Ground on $148M Maryland MF Project",Connect CRE Apartments,https://www.connectcre.com/stories/st-john-properties-somerset-companies-break-ground-on-148m-maryland-mf-project/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0037,Disposition / Exit - Atlanta / Georgia - Eaton Vance Picks Charlotte Rental Community for $65.8M,100,LC-20260602-072,art_8c96de4ff1ebee0a,Eaton Vance Picks Charlotte Rental Community for $65.8M,https://www.connectcre.com/stories/eaton-vance-picks-charlotte-rental-community-for-65-8m/,"Mon, 11 Dec 2023 14:01:52 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Carolinas + Charlotte + Apartments | December 11, 2023 By: Mike Boyd Eaton Vance Picks Charlotte Rental Community for $65.8M JLL Income Property Trust has sold Presley Uptown, a 230-unit community in Charlotte, for $65.8 million, nearly $300K/unit. The JLL REIT paid $55 million for the project in 2019. The buyer, Eaton Vance Investment Managers als",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,repeat_penalized,2023-12-11,2026-06-02,904,old_31d_plus,historical_only,published date parsed; article age 904 day(s),5,accessible,,,,Disposition / Exit - Atlanta / Georgia - Eaton Vance Picks Charlotte Rental Community for $65.8M,Unknown,Atlanta,Apartment,JLL,JLL,Unknown Stage,excluded,excluded operating-asset disposition,Unknown Stage,Reappearing,12,81,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Eaton Vance Picks Charlotte Rental Community for $65.8M,Connect CRE Charlotte,https://www.connectcre.com/stories/eaton-vance-picks-charlotte-rental-community-for-65-8m/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0090,Entitlement / Permitting - Los Angeles / California - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,80,LC-20260602-016,art_a7fdd8493624e02a,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,https://la.urbanize.city/post/infill-housing-slated-349-n-oakhurst-ave-beverly-hills,"Fri, 29 May 2026 13:10:00 +0000","Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills | Urbanize LA Skip to main content Advertisement Advertisement A fourplex near the Los Angeles - Beverly Hills border is set to give way to a larger multifamily residential complex, according to a report to the Beverly Hills Planning Commission. The project from Oakhurst Investment Group, LLC, which would rise from a property at 349 N. Oakhurst Avenue , calls for the construction of a seven-story building featuring 14 one- and two-b",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,2026-05-29,2026-06-02,4,recent_4_14d,usable_recent,published date parsed; article age 4 day(s),66,accessible,,,,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Los Angeles / California,Los Angeles,Apartment,,Unknown,Entitlement Under Review,approval_watch,matched planning commission,Entitlement Under Review,Reappearing,23,80,Unknown Timing,Medium,Low,Low,Low,Relevant to entitlement monitoring,"Track planning docket, approval path, CEQA risk, and sponsor activity",Entitlement Under Review; Under planning review; Entitlement Play; No explicit timing reference,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Urbanize LA,https://la.urbanize.city/post/infill-housing-slated-349-n-oakhurst-ave-beverly-hills,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0038,Disposition / Exit - Atlanta / Georgia - Charlotte Apartment Project Fetches $107M,100,LC-20260602-073,art_60303e6c9069cb7f,Charlotte Apartment Project Fetches $107M,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/,"Mon, 04 Dec 2023 13:58:23 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Carolinas + Charlotte + Apartments | December 4, 2023 By: Mike Boyd Charlotte Apartment Project Fetches $107M A Northmarq team led by Allan Lynch brokered the sale of Alta Filament, a 352-unit luxury multifamily property, for $107 million. The newly built community is located in the Mill District neighborhood. Northmarq represented the seller, Wood",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,repeat_penalized,2023-12-04,2026-06-02,911,old_31d_plus,historical_only,published date parsed; article age 911 day(s),5,accessible,,,,Disposition / Exit - Atlanta / Georgia - Charlotte Apartment Project Fetches $107M,Unknown,Atlanta,Apartment,Wood Partners,northmarq,Unknown Stage,excluded,excluded operating-asset disposition,Unknown Stage,Reappearing,12,79,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Charlotte Apartment Project Fetches $107M,Connect CRE Charlotte,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0051,Entitlement / Permitting - California - 80 homes coming to 824 S. Gladys Ave. in San Gabriel,80,LC-20260602-050,art_fe0ae8bfe24c1fa8,Adam Neumann’s Flow Makes First West Coast Acquisition,https://www.connectcre.com/stories/adam-neumanns-flow-makes-first-west-coast-acquisition/,"Mon, 01 Jun 2026 15:41:54 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Bay Area + Apartments | June 1, 2026 By: Paul Bubny Adam Neumann’s Flow Makes First West Coast Acquisition Flow, the real estate company founded by WeWork co-founder Adam Neumann, has acquired The Fay residential tower at 10 E. Reed St. in downtown San Jose for $175 million, the Silicon Valley Business Journal reported. The deal marks the company’s entry into C",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,repeat_penalized,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),48,accessible,,,,Adam Neumann’s Flow Makes First West Coast Acquisition,California,Unknown,Apartment,Unknown,Unknown,Site Acquisition / Site Control,excluded,transaction override: operating asset sale/acquisition,Site Acquisition / Site Control,Reappearing,25,78,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,Adam Neumann’s Flow Makes First West Coast Acquisition,Connect CRE Apartments,https://www.connectcre.com/stories/adam-neumanns-flow-makes-first-west-coast-acquisition/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0062,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,80,LC-20260602-037,art_da529bee74e42944,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,https://la.urbanize.city/post/150-apartments-debut-549-s-harvard-blvd-koreatown,"Fri, 29 May 2026 13:05:00 +0000","150 apartments debut at 549 S. Harvard Blvd. in Koreatown | Urbanize LA Skip to main content Advertisement Advertisement In Koreatown , work is largely complete for a new mixed-use development from Jamison Services, Inc. at the intersection of 6th and Harvard. The Maru apartments, located 549 S. Harvard Boulevard , consists of a seven-story building featuring 150 studio, one-, and two-bedroom apartments atop 12,900 square feet of ground-floor commercial space. Parking for 192 vehicles is provide",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,2026-05-29,2026-06-02,4,recent_4_14d,usable_recent,published date parsed; article age 4 day(s),66,accessible,,,,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Los Angeles / California,Koreatown,Affordable Housing,,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,21,78,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Urbanize LA,https://la.urbanize.city/post/150-apartments-debut-549-s-harvard-blvd-koreatown,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0074,Entitlement / Permitting - Los Angeles / California - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,80,LC-20260602-008,art_da529bee74e42944,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,https://la.urbanize.city/post/150-apartments-debut-549-s-harvard-blvd-koreatown,"Fri, 29 May 2026 13:05:00 +0000","150 apartments debut at 549 S. Harvard Blvd. in Koreatown | Urbanize LA Skip to main content Advertisement Advertisement In Koreatown , work is largely complete for a new mixed-use development from Jamison Services, Inc. at the intersection of 6th and Harvard. The Maru apartments, located 549 S. Harvard Boulevard , consists of a seven-story building featuring 150 studio, one-, and two-bedroom apartments atop 12,900 square feet of ground-floor commercial space. Parking for 192 vehicles is provide",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,2026-05-29,2026-06-02,4,recent_4_14d,usable_recent,published date parsed; article age 4 day(s),66,accessible,,,,Entitlement / Permitting - Los Angeles / California - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Unknown,Los Angeles / California,Affordable Housing,Unknown,Unknown,Unknown Stage,approval_watch,matched permit,Unknown Stage,Reappearing,32,76,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Urbanize LA,https://la.urbanize.city/post/150-apartments-debut-549-s-harvard-blvd-koreatown,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0104,General Project Signal - National - Walker & Dunlop Leads $16.5B Fannie Mae Lending Market,100,LC-20260602-046,art_66511ccae140d33b,Walker & Dunlop Leads $16.5B Fannie Mae Lending Market,https://commercialobserver.com/2026/06/walker-dunlop-fannie-mae-lending/,"Mon, 01 Jun 2026 12:47:27 +0000","Residential · Multifamily National Finance Walker & Dunlop Leads $16.5B Fannie Mae Lending Market By Mike Haas June 1, 2026 8:47 am reprints CRED iQ Walker & Dunlop is the top Fannie Mae multifamily lender in 2026 year to date, originating $2.18 billion across 110 loans, according to CRED iQ proprietary loan analytics. The firm leads a concentrated agency lending market in which the 10 largest originators captured roughly 78 percent of all volume through mid-May. CRED iQ analyzed 1,071 Fannie Ma",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,General Project Signal - National - Walker & Dunlop Leads $16.5B Fannie Mae Lending Market,Unknown,National,Multifamily,Walker & Dunlop,Fannie Mae,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,19,75,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Walker & Dunlop Leads $16.5B Fannie Mae Lending Market,Commercial Observer,https://commercialobserver.com/2026/06/walker-dunlop-fannie-mae-lending/,High
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0041,Entitlement / Permitting - Atlanta / Georgia - Cambridge Properties Bringing New Life to Aging Charlotte Center,80,LC-20260602-060,art_e60c8ea567aa8fb8,Georgia Tech Student Housing Investors Ink Refi,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,"Tue, 19 May 2026 14:15:45 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Atlanta + Student Housing | May 19, 2026 By: Mike Boyd Georgia Tech Student Housing Investors Ink Refi A team comprising LV Collective and Kayne Anderson Real Estate has closed on a refinancing of a student housing venture near the Georgia Tech Campus. The project, called Rambler Atlanta, is a 798-bed student housing community in midtown Atlanta. C",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,repeat_penalized,2026-05-19,2026-06-02,14,recent_4_14d,usable_recent,published date parsed; article age 14 day(s),55,accessible,,,,Refinancing - Atlanta / Georgia - Georgia Tech Student Housing Investors Ink Refi,Unknown,Atlanta,Student Housing,Unknown,Unknown,Refinancing / Recapitalization,excluded,excluded financing-only article: refinancing,Refinancing / Recapitalization,Mature / Operating,55,74,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Georgia Tech Student Housing Investors Ink Refi,Connect CRE Atlanta,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0089,Entitlement / Permitting - Los Angeles / California - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,80,LC-20260602-020,art_f02955fd2c141628,Venice Dell affordable housing project notches legal win,https://la.urbanize.city/post/venice-dell-affordable-housing-project-notches-legal-win,"Mon, 01 Jun 2026 13:10:00 +0000","Venice Dell affordable housing project notches legal win | Urbanize LA Skip to main content Advertisement Advertisement Multiple Los Angeles City officials have declared ""dead"" a controversial plan for an affordable housing complex along the Venice Canals. But in the view of the State of California, and now a Los Angeles Superior Court Judge, the project would be to be very much alive. Venice Community Housing announced last week a legal victory for the Venice Dell project, pointing to a Los Ang",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,Entitlement / Permitting - Los Angeles / California - Venice Dell affordable housing project notches legal win,California,Los Angeles,Affordable Housing,Unknown,Unknown,Unknown Stage,approval_watch,matched permit,Unknown Stage,Reappearing,32,73,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Affordable / Density Bonus Strategy; No explicit timing reference,Venice Dell affordable housing project notches legal win,Urbanize LA,https://la.urbanize.city/post/venice-dell-affordable-housing-project-notches-legal-win,Medium
