run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-09-16,20260916-010828-e97908a2,SQ-20260916-075,PRJ-20260916-0024,JLB Pursuing Buckhead Office-to-Apartments Conversion,Atlanta / Georgia,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-076,PRJ-20260916-0062,Logos Faith Tests Modular Construction for Affordable Housing Development in Los Angeles,Los Angeles / California,Unknown,Modular / Construction Innovation - Los Angeles / California - Logos Faith Tests Modular Construction for Affordable Housing Development in Los Angeles,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-077,PRJ-20260916-0038,"Metrolink fares rise, California condos dying, and more",California,Unknown,"General Project Signal - California - Metrolink fares rise, California condos dying, and more",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-078,PRJ-20260916-0019,ParkProperty Acquires 280-Unit Buckhead Apartment Community,Atlanta / Georgia,Unknown,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-079,PRJ-20260916-0020,Passco Offloads Buckhead Rental Asset for $87.5M,Atlanta / Georgia,Unknown,Acquisition - Atlanta / Georgia - Passco Offloads Buckhead Rental Asset for $87.5M,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-080,PRJ-20260916-0081,Pinnacle Secures Financing for Fort Lauderdale Affordable Sr. Housing,Miami / Florida,Unknown,General Project Signal - Miami / Florida - Pinnacle Secures Financing for Fort Lauderdale Affordable Sr. Housing,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-081,PRJ-20260916-0109,"Plans Refiled for 395 3rd Street in SoMa, San Francisco",San Francisco / California,Unknown,"Entitlement / Permitting - San Francisco / California - Plans Refiled for 395 3rd Street in SoMa, San Francisco",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-082,PRJ-20260916-0051,Rice Planning 24-Story Multifamily Community,Houston / Texas,Unknown,General Project Signal - Houston / Texas - Rice Planning 24-Story Multifamily Community,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-083,PRJ-20260916-0021,Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,Atlanta / Georgia,Unknown,Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-084,PRJ-20260916-0078,Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,Miami / Florida,Unknown,Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-086,PRJ-20260916-0060,Stockdale Capital Partners Aims for $300M in Loans by 2028 Via New Credit Platform,Los Angeles / California,Unknown,General Project Signal - Los Angeles / California - Stockdale Capital Partners Aims for $300M in Loans by 2028 Via New Credit Platform,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-041,PRJ-20260916-0009,Entitlement / Permitting - Los Angeles / California - 13 apartments approved for empty lot at 4127 E. Supreme Court,California,Los Angeles,Unknown,Mixed-Use Residential,45,23,70,60,55,50,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-068,PRJ-20260916-0087,Office-to-Residential Conversion - New York City / New York - 141 Willoughby Residential Conversion Secures $208M Construction Loan,New York City / New York,Unknown,Unknown,Apartment,70,69,60,60,36,50,Weak Signal,Speculative,Moderate,Likely Noise,3,3,Needs Review,Confirmed,Track only,"3 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 80",multi-source confirmation; some recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-031,PRJ-20260916-0102,Acquisition - Other / Unknown - Bender Equities Sells Two Multifamily Communities in Oregon to Verdant Development for $83...,Unknown,Unknown,Unknown,Apartment,45,68,50,60,74,49,Weak Signal,Speculative,Moderate,Persistent,1,10,Needs Review,Confirmed,Track only,"1 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; persistent observations; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-065,PRJ-20260916-0064,Entitlement / Permitting - Los Angeles / California - USC School of Cinematic Arts plans expansion at 625 W. 32nd St.,Other / Unknown,Los Angeles,Unknown,General Residential,45,46,60,60,34,49,Weak Signal,Speculative,Moderate,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",partial source diversity; some recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-090,PRJ-20260916-0056,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Los Angeles / California,Unknown,Development Start - Los Angeles / California - Affordable housing tops out at 10953 Whipple St. in Toluca Lake,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-095,PRJ-20260916-0040,"Harrison Street, U. of San Diego to Partner for On-Campus Housing",California,Unknown,"JV / Partnership - California - Harrison Street, U. of San Diego to Partner for On-Campus Housing",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-103,PRJ-20260916-0059,USC School of Cinematic Arts plans expansion at 625 W. 32nd St.,Los Angeles / California,Unknown,Entitlement / Permitting - Los Angeles / California - USC School of Cinematic Arts plans expansion at 625 W. 32nd St.,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-104,PRJ-20260916-0039,WNC Closes on 23rd California-Focused Affordable Housing Fund,California,Unknown,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-105,PRJ-20260916-0023,"Your Third Spot, Buttermilk Cafe to Open at Veridian in Schaumburg, Illinois",Atlanta / Georgia,Unknown,"General Project Signal - Atlanta / Georgia - Your Third Spot, Buttermilk Cafe to Open at Veridian in Schaumburg, Illinois",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-107,PRJ-20260916-0086,141 Willoughby Residential Conversion Secures $208M Construction Loan,New York City / New York,Unknown,Office-to-Residential Conversion - New York City / New York - 141 Willoughby Residential Conversion Secures $208M Construction Loan,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-108,PRJ-20260916-0048,BWE Secures $101M Loan for New Active Adult Community in Jacksonville,Florida,Unknown,Refinancing - Florida - BWE Secures $101M Loan for New Active Adult Community in Jacksonville,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-109,PRJ-20260916-0080,HTG Debuts $115M Miami Affordable Housing Project,Miami / Florida,Unknown,General Project Signal - Miami / Florida - HTG Debuts $115M Miami Affordable Housing Project,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-110,PRJ-20260916-0123,M&T Realty Capital Corp. Closes $50M Bridge Acquisition Loan for Foggy Bottom Multifamily,Washington DC,Unknown,Acquisition - Washington DC - M&T Realty Capital Corp. Closes $50M Bridge Acquisition Loan for Foggy Bottom Multifamily,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-111,PRJ-20260916-0104,Mesa Expected to Okay $3B Legacy Park Project,Phoenix / Arizona,Unknown,General Project Signal - Phoenix / Arizona - Mesa Expected to Okay $3B Legacy Park Project,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-112,PRJ-20260916-0082,Pebb Secures $223M Refi on Delray Beach Mixed-Use Venture,Miami / Florida,Unknown,Refinancing - Miami / Florida - Pebb Secures $223M Refi on Delray Beach Mixed-Use Venture,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-113,PRJ-20260916-0079,Stewards Sets Up $240M Deal for Two South Florida Multifamily Properties,Miami / Florida,Unknown,Disposition / Exit - Miami / Florida - Stewards Sets Up $240M Deal for Two South Florida Multifamily Properties,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-114,PRJ-20260916-0031,Target to Add Austin-Area Store,Austin / Texas,Unknown,General Project Signal - Austin / Texas - Target to Add Austin-Area Store,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-042,PRJ-20260916-0003,Development Start - Los Angeles / California - Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Unknown,Los Angeles / California,Unknown,Affordable Housing,45,23,60,60,55,48,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-047,PRJ-20260916-0014,Entitlement / Permitting - Los Angeles / California - Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,California,Los Angeles,Unknown,Apartment,45,23,60,60,53,48,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-050,PRJ-20260916-0010,13 apartments approved for empty lot at 4127 E. Supreme Court,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,51,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-052,PRJ-20260916-0001,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,45,23,60,60,50,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-055,PRJ-20260916-0015,Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,Los Angeles / California,Echo Park,Unknown,Apartment,45,23,60,60,48,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-061,PRJ-20260916-0120,"Affordable Housing Proposed at 88 Vivian Street, San Rafael",Southeast,Unknown,Unknown,Affordable Housing,45,46,60,95,41,47,Weak Signal,Speculative,Moderate,Stable,2,2,Consistent,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80",partial source diversity; some recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-124,PRJ-20260916-0049,RISE Obtains $101M Bridge Loan for Jacksonville Apartments,Florida,Unknown,Refinancing - Florida - RISE Obtains $101M Bridge Loan for Jacksonville Apartments,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-09-16,20260916-010828-e97908a2,SQ-20260916-091,PRJ-20260916-0112,"Entitlement / Permitting - San Francisco / California - Plans Refiled for 395 3rd Street in SoMa, San Francisco",San Francisco / California,San Francisco,Unknown,Apartment,65,23,60,60,22,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-093,PRJ-20260916-0053,General Project Signal - Houston / Texas - Rice Planning 24-Story Multifamily Community,Houston / Texas,Houston,Unknown,Apartment,65,23,60,60,22,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-062,PRJ-20260916-0005,141 Willoughby Residential Conversion Secures $208M Construction Loan,New York City / New York,Brooklyn,Unknown,Apartment,45,23,60,60,38,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-070,PRJ-20260916-0011,13 apartments approved for empty lot at 4127 E. Supreme Court,Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-071,PRJ-20260916-0002,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-073,PRJ-20260916-0016,Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-085,PRJ-20260916-0117,Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-09-16,20260916-010828-e97908a2,SQ-20260916-036,PRJ-20260916-0074,General Project Signal - Other / Unknown - MCB Real Estate Moves Forward with Multifamily Mixed-Use Development in Maryland,Unknown,Unknown,Unknown,Apartment,45,28,80,60,59,44,Weak Signal,Speculative,High,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; specific project / sponsor / location clues; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-097,PRJ-20260916-0098,MCB Real Estate Moves Forward with Multifamily Mixed-Use Development in Maryland,Other / Unknown,Unknown,General Project Signal - Other / Unknown - MCB Real Estate Moves Forward with Multifamily Mixed-Use Development in Maryland,General Residential,50,23,65,60,22,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-098,PRJ-20260916-0091,Northmarq Brokers Sales of Two Chicagoland Multifamily Properties Totaling $67.3M,Other / Unknown,Unknown,Acquisition - Other / Unknown - Northmarq Brokers Sales of Two Chicagoland Multifamily Properties Totaling $67.3M,General Residential,50,23,65,60,22,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-120,PRJ-20260916-0107,General Project Signal - Phoenix / Arizona - Mesa Expected to Okay $3B Legacy Park Project,Phoenix / Arizona,Phoenix,Unknown,Apartment,65,23,60,60,12,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-051,PRJ-20260916-0004,Newton Crossing unveils first renderings ahead of fall leasing launch,Other / Unknown,Unknown,Unknown,Mixed-Use Residential,45,46,60,60,53,43,Weak Signal,Speculative,High,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",partial source diversity; some recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-087,PRJ-20260916-0012,JLB Pursuing Buckhead Office-to-Apartments Conversion,Atlanta / Georgia,Atlanta,Unknown,Apartment,45,23,60,60,26,43,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-088,PRJ-20260916-0006,141 Willoughby Residential Conversion Secures $208M Construction Loan,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-089,PRJ-20260916-0017,"Affordable Housing Proposed at 88 Vivian Street, San Rafael",Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-096,PRJ-20260916-0013,JLB Pursuing Buckhead Office-to-Apartments Conversion,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-100,PRJ-20260916-0111,"Plans Refiled for 395 3rd Street in SoMa, San Francisco",Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-101,PRJ-20260916-0054,Rice Planning 24-Story Multifamily Community,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-102,PRJ-20260916-0034,Target to Add Austin-Area Store,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-106,PRJ-20260916-0026,"Your Third Spot, Buttermilk Cafe to Open at Veridian in Schaumburg, Illinois",Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-115,PRJ-20260916-0096,2026 NOI & Operations Survey Report,Other / Unknown,Unknown,General Project Signal - Other / Unknown - 2026 NOI & Operations Survey Report,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-116,PRJ-20260916-0097,2026 Resident Experience Management Report,Other / Unknown,Unknown,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-09-16,20260916-010828-e97908a2,SQ-20260916-117,PRJ-20260916-0089,Bender Equities Sells Two Multifamily Communities in Oregon to Verdant Development for $83M,Other / Unknown,Unknown,Acquisition - Other / Unknown - Bender Equities Sells Two Multifamily Communities in Oregon to Verdant Development for $83...,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
