run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0011,"Construction Starts For 2700 International Boulevard, Oakland",80,AST-20260520-009,"Construction Starts For 2700 International Boulevard, Oakland","Construction Starts For 2700 International Boulevard, Oakland",2700 International Boulevard,General submarket monitoring,Unknown,Los Angeles,National,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,Affordable / Density Bonus Strategy,Affordable / Density Bonus Strategy,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,73,25,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones","Construction Starts For 2700 International Boulevard, Oakland",SF YIMBY,https://sfyimby.com/2026/05/construction-starts-for-2700-international-boulevard-oakland.html,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0052,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,80,AST-20260520-049,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,General submarket monitoring,Florida,Florida,Florida,Apartment,Apartment,Unknown,Unknown,Berkadia,Unknown,Unknown,Unknown,No explicit timing reference,,$401M; $401M; $401 million,,General Project Signal,Refinancing / Recapitalization,Unknown site control,Unknown,excluded,excluded financing-only article: bridge loan,72,52,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Connect CRE South Florida,https://www.connectcre.com/stories/s-florida-ritz-carlton-developer-inks-401m-bridge-loan/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0095,Office-to-Residential Conversion - New York - Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,80,AST-20260520-051,Office-to-Residential Conversion - New York - Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,Office-to-Residential Conversion - New York - Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,New York,Office conversion corridor,New York,New York,New York,Apartment,Office-to-Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$98M; $98M; $97.8 million,,Office-to-Residential Conversion,Office-to-Residential Conversion,Unknown site control,Unknown,excluded,no clear development milestone,72,44,Relevant to underwriting benchmark,Monitor office conversion feasibility and policy support,Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,Connect CRE Apartments,https://www.connectcre.com/stories/developers-secure-98m-financing-for-conversion-of-harlem-correctional-facility/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0082,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,80,AST-20260520-037,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Miami,General submarket monitoring,Miami,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Berkadia,Unknown,Unknown,Unknown,No explicit timing reference,,$45.5M; $45.5M; $45.5 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,72,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,El-Ad Pays $45.5M for Coconut Grove Property,Connect CRE South Florida,https://www.connectcre.com/stories/el-ad-pays-45-5m-for-coconut-grove-property/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0054,Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5M Acquisition Financing for Houston Luxury Residential Comm...,80,AST-20260520-038,Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5 Financing for Houston Apartment Developer,Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5 Financing for Houston Apartment Developer,Houston,General submarket monitoring,Houston,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,walker & dunlop,Unknown,Unknown,Unknown,No explicit timing reference,,$128.5 ; $128.5 ; $128.5 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,72,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Walker & Dunlop Arranges $128.5 Financing for Houston Apartment Developer,Connect CRE Apartments,https://www.connectcre.com/stories/walker-dunlop-arranges-128-5-financing-for-houston-apartment-investor/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0116,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,80,AST-20260520-043,BTR / Build-to-Rent - Sun Belt - Keystone Snags Refi on 166-Unit Apache Junction BTR Community,BTR / Build-to-Rent - Sun Belt - Keystone Snags Refi on 166-Unit Apache Junction BTR Community,Phoenix,General submarket monitoring,Phoenix,Sun Belt,Sun Belt,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Fannie Mae,Unknown,Unknown,Unknown,No explicit timing reference,,$30 million; $30 million,,BTR / Build-to-Rent,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,72,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Keystone Snags Refi on 166-Unit Apache Junction BTR Community,Connect CRE Phoenix,https://www.connectcre.com/stories/keystone-snags-refi-on-166-unit-apache-junction-btr-community/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0019,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",80,AST-20260520-074,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco","Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",772 Pacific Avenue,General submarket monitoring,San Francisco,Los Angeles,California,Affordable Housing,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,72,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/demolition-permits-filed-for-772-pacific-avenue-in-chinatown-san-francisco.html,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0058,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",80,AST-20260520-071,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more","General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",La County,Hospital-adjacent,La County,Los Angeles,California,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$2.9 million; $25 million,,General Project Signal,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,71,25,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Taylor Yard wetland takes shape, General Hospital update, and more",Urbanize LA,https://la.urbanize.city/post/taylor-yard-wetland-takes-shape-general-hospital-update-and-more,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0114,"Construction Financing - Other / Unknown - Cushman & Wakefield Arranges Construction Loan for 198-Unit Multifamily Project in Belmar,...",80,AST-20260520-052,Refinancing - Other / Unknown - KKR Provides $80M Refi on Pittsburgh Apartments,Refinancing - Other / Unknown - KKR Provides $80M Refi on Pittsburgh Apartments,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,walker & dunlop,Unknown,Unknown,Unknown,No explicit timing reference,,$80M; $80M; $80 million,,Refinancing,Refinancing / Recapitalization,Existing asset refinance,Unknown,excluded,excluded financing-only article: refinancing,70,53,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",KKR Provides $80M Refi on Pittsburgh Apartments,Commercial Observer,https://commercialobserver.com/2026/05/kkr-pittsburgh-apartments/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0082,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,80,AST-20260520-050,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Miami,General submarket monitoring,Miami,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$130M; $130M; $130 million,,Refinancing,Refinancing / Recapitalization,Existing asset refinance,Unknown,excluded,excluded financing-only article: refinancing,70,53,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/dwight-capital-closes-130m-hud-refi-on-n-miami-apartments/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0088,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,100,AST-20260520-072,General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,New York,General submarket monitoring,New York,Los Angeles,New York,General Residential,Unknown Residential,Blackstone,Blackstone,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,General Project Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,70,17,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,Blackstone Real Estate,https://www.blackstone.com/news/press/ares-acquires-stake-in-rover-pipeline-from-blackstone-energy-transition-partners-to-serve-growing-energy-demand-centers-across-north-america/,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0025,Woodfield Tops Out 325-Unit Apartment Community in Atlanta,80,AST-20260520-008,Woodfield Tops Out 325-Unit Apartment Community in Atlanta,Woodfield Tops Out 325-Unit Apartment Community in Atlanta,840 Woodrow St,General submarket monitoring,Atlanta,Los Angeles,Sun Belt,Workforce Housing,Workforce Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,General Asset Signal,General Asset Signal,Unknown site control,Unknown,construction_delivery_watch,matched topped out,69,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Woodfield Tops Out 325-Unit Apartment Community in Atlanta,REBusiness Online,https://rebusinessonline.com/woodfield-tops-out-325-unit-apartment-community-in-atlanta/,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0079,"Disposition / Exit - New York - Kislak Negotiates $6.8M Sale of Apartment Building in North Bergen, New Jersey",80,AST-20260520-059,"Disposition / Exit - New York - Kislak Negotiates $6.8M Sale of Apartment Building in North Bergen, New Jersey","Disposition / Exit - New York - Kislak Negotiates $6.8M Sale of Apartment Building in North Bergen, New Jersey",Manhattan,General submarket monitoring,Manhattan,Los Angeles,New York,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$6.8M; $6.8M; $6.8 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset disposition,69,32,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Kislak Negotiates $6.8M Sale of Apartment Building in North Bergen, New Jersey",REBusiness Online,https://rebusinessonline.com/kislak-negotiates-6-8m-sale-of-apartment-building-in-north-bergen-new-jersey/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0114,"Construction Financing - Other / Unknown - Cushman & Wakefield Arranges Construction Loan for 198-Unit Multifamily Project in Belmar,...",80,AST-20260520-083,General Project Signal - Other / Unknown - Construction to Begin on Apartments in Evanston,General Project Signal - Other / Unknown - Construction to Begin on Apartments in Evanston,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Affordable Housing,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,33 homes,,,General Project Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,68,33,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Construction to Begin on Apartments in Evanston,Connect CRE Apartments,https://www.connectcre.com/stories/construction-to-begin-on-apartments-in-evanston/,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0114,"Construction Financing - Other / Unknown - Cushman & Wakefield Arranges Construction Loan for 198-Unit Multifamily Project in Belmar,...",80,AST-20260520-067,Development Start - Other / Unknown - Insight Property Group Begins Construction on $175M Multifamily Development,Development Start - Other / Unknown - Insight Property Group Begins Construction on $175M Multifamily Development,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$175M; $175M; $175m,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,67,31,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Insight Property Group Begins Construction on $175M Multifamily Development,Connect CRE Apartments,https://www.connectcre.com/stories/insight-property-group-begins-construction-on-175m-multifamily-development/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0118,Acquisition - Sun Belt - Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,80,AST-20260520-054,Acquisition - Sun Belt - Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,Acquisition - Sun Belt - Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,Raleigh,General submarket monitoring,Raleigh,Los Angeles,Sun Belt,General Residential,Unknown Residential,Unknown,Unknown,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,,$80.6M; $80.6M; $80.6m,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,67,27,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,REBusiness Online,https://rebusinessonline.com/finmarc-sells-capital-marketplace-retail-center-in-raleigh-for-80-6m/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0042,"General Project Signal - California - JLL, HJ Sims Secure $252.1M in Financing for Planned 214-Unit Seniors Housing Project in H...",80,AST-20260520-060,General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,California,General submarket monitoring,California,Los Angeles,California,General Residential,Unknown Residential,Unknown,Unknown,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$26 million; $26 million,,General Project Signal,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,excluded,excluded financing-only article: bridge loan,66,47,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Connect CRE Orange County,https://www.connectcre.com/stories/anaheim-industrial-outdoor-storage-site-secured-bridge-loan/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0095,Office-to-Residential Conversion - New York - Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,80,AST-20260520-053,Acquisition - New York - Benchmark Buys Upper West Side Apartment Building From Heller for $42M,Acquisition - New York - Benchmark Buys Upper West Side Apartment Building From Heller for $42M,New York,General submarket monitoring,New York,New York,New York,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$42M; $42M; $42 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset acquisition,66,31,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Benchmark Buys Upper West Side Apartment Building From Heller for $42M,Commercial Observer,https://commercialobserver.com/2026/05/benchmark-buys-698-west-end-avenue-heller/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0050,Disposition / Exit - Sun Belt - Institutional Property Advisors Brokers Luxury Apartment Sale in Dallas,80,AST-20260520-063,Disposition / Exit - Sun Belt - Institutional Property Advisors Brokers Luxury Apartment Sale in Dallas,Disposition / Exit - Sun Belt - Institutional Property Advisors Brokers Luxury Apartment Sale in Dallas,Dallas,General submarket monitoring,Dallas,Los Angeles,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$135; $1.5 million; $135,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset disposition,66,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Institutional Property Advisors Brokers Luxury Apartment Sale in Dallas,Yield PRO,https://yieldpro.com/2026/05/park-west/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0054,Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5M Acquisition Financing for Houston Luxury Residential Comm...,80,AST-20260520-073,General Project Signal - Sun Belt - Sueba USA’s 353-Unit Katy Apartment Project Nears Completion,General Project Signal - Sun Belt - Sueba USA’s 353-Unit Katy Apartment Project Nears Completion,Houston,General submarket monitoring,Houston,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$1; $3; $1,,General Project Signal,General Asset Signal,Unknown site control,Unknown,construction_delivery_watch,matched completion,65,31,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Sueba USA’s 353-Unit Katy Apartment Project Nears Completion,Connect CRE Texas,https://www.connectcre.com/stories/sueba-usas-353-unit-katy-apartment-project-nears-completion/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0033,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,80,AST-20260520-057,Acquisition - Sun Belt - COFE Acquires 400K-SF Atlanta Warehouse Project,Acquisition - Sun Belt - COFE Acquires 400K-SF Atlanta Warehouse Project,Atlanta,General submarket monitoring,Atlanta,Los Angeles,Sun Belt,General Residential,Unknown Residential,Unknown,Unknown,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$35.7 million; $35.7 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,65,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,COFE Acquires 400K-SF Atlanta Warehouse Project,Connect CRE Atlanta,https://www.connectcre.com/stories/cofe-acquires-400k-sf-atlanta-warehouse-project/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0125,"General Project Signal - Southeast - Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois",80,AST-20260520-070,"General Project Signal - Southeast - Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois","General Project Signal - Southeast - Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois",Southeast,General submarket monitoring,Southeast,Southeast,Southeast,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,opened,301 units,,,General Project Signal,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,construction_delivery_watch,matched opens,65,23,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois",REBusiness Online,https://rebusinessonline.com/bradford-allen-opens-301-unit-arbor-house-apartments-in-arlington-heights-illinois/,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0116,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,80,AST-20260520-047,Acquisition - Sun Belt - Milburn & Company Acquires 339-Unit Mesa Rental Community,Acquisition - Sun Belt - Milburn & Company Acquires 339-Unit Mesa Rental Community,Phoenix,General submarket monitoring,Phoenix,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,,,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,64,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Milburn & Company Acquires 339-Unit Mesa Rental Community,Connect CRE Phoenix,https://www.connectcre.com/stories/milburn-company-acquires-339-unit-mesa-rental-community/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0116,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,80,AST-20260520-056,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,Phoenix,General submarket monitoring,Phoenix,Sun Belt,Sun Belt,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$323M; $323M; $323m,,JV / Partnership,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,64,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,Bisnow,https://www.bisnow.com/national/news/multifamily/zom-to-pay-323m-for-circumventing-grey-development-group-in-arizona-multifamily-jv-134647,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0095,Office-to-Residential Conversion - New York - Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,80,AST-20260520-086,Entitlement / Permitting - New York - NYC unveils plan to speed up affordable housing development,Entitlement / Permitting - New York - NYC unveils plan to speed up affordable housing development,New York,General submarket monitoring,New York,Los Angeles,New York,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,approval_watch,matched permit,63,27,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",NYC unveils plan to speed up affordable housing development,Multifamily Dive,https://www.multifamilydive.com/news/nyc-speed-affordable-housing-development/820640/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0071,Construction Financing - Los Angeles - Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Pr...,80,AST-20260520-076,General Project Signal - Los Angeles - Soaring above the 17-acre One Beverly Hills site,General Project Signal - Los Angeles - Soaring above the 17-acre One Beverly Hills site,Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,California,General Residential,Unknown Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$10; $10,,General Project Signal,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,63,23,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Soaring above the 17-acre One Beverly Hills site,Urbanize LA,https://la.urbanize.city/post/soaring-above-17-acre-one-beverly-hills-site,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0077,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,80,AST-20260520-091,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,Unknown,Mixed-use corridor,Unknown,Los Angeles,Unknown,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Development Start,Development Start,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,63,20,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at Ardmore in Philadelphia,Yield PRO,https://yieldpro.com/2026/05/the-piazza-at-ardmore/,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0019,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",80,AST-20260520-018,"Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco","Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",772 Pacific Avenue,Mixed-use corridor,Chinatown,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,Affordable / Density Bonus Strategy,Affordable / Density Bonus Strategy,Unknown site control,Unknown,approval_watch,matched permit,62,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/demolition-permits-filed-for-772-pacific-avenue-in-chinatown-san-francisco.html,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0119,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",80,AST-20260520-075,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco","Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",San Francisco,General submarket monitoring,San Francisco,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,62,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/formal-application-filed-for-outer-richmond-safeway-redevelopment-san-francisco.html,Low
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0026,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",80,AST-20260520-017,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco","Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",850 La Playa Street,General submarket monitoring,Los Angeles,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,Affordable / Density Bonus Strategy,Affordable / Density Bonus Strategy,Unknown site control,Unknown,approval_watch,matched permit,62,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/formal-application-filed-for-outer-richmond-safeway-redevelopment-san-francisco.html,Medium
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0022,Apartment Investor Targets San Antonio Value-Add Rental Assets,80,AST-20260520-019,Apartment Investor Targets San Antonio Value-Add Rental Assets,Apartment Investor Targets San Antonio Value-Add Rental Assets,7770 Pipers Lane,Westover Hills and Northwood Luxury Apartments,Unknown,Los Angeles,Texas,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,General Asset Signal,General Asset Signal,Site acquired,Unknown,excluded,no clear development milestone,62,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Apartment Investor Targets San Antonio Value-Add Rental Assets,Connect CRE Apartments,https://www.connectcre.com/stories/apartment-investor-targets-san-antonio-value-add-rental-assets/,Medium
