run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-075,PRJ-20260520-0062,Berkadia Lines Up Construction Loan for Seachange Partners,Los Angeles,Unknown,Construction Financing - Los Angeles - Berkadia Lines Up Construction Loan for Seachange Partners,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-077,PRJ-20260520-0036,"Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",California,Unknown,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-080,PRJ-20260520-0037,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",California,Unknown,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-082,PRJ-20260520-0041,"Harbor Associates, Farallon Capital Acquire 280,000 SF Yorba Linda Commerce Center in California",California,Unknown,"JV / Partnership - California - Harbor Associates, Farallon Capital Acquire 280,000 SF Yorba Linda Commerce Center in Cali...",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-083,PRJ-20260520-0140,Institutional Property Advisors Brokers Luxury Apartment Sale in Dallas,Sun Belt,Unknown,Disposition / Exit - Sun Belt - Institutional Property Advisors Brokers Luxury Apartment Sale in Dallas,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-085,PRJ-20260520-0039,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,Unknown,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-086,PRJ-20260520-0035,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,Unknown,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-087,PRJ-20260520-0040,"JLL, HJ Sims Secure $252.1M in Financing for Planned 214-Unit Seniors Housing Project in Huntington Beach, California",California,Unknown,"General Project Signal - California - JLL, HJ Sims Secure $252.1M in Financing for Planned 214-Unit Seniors Housing Project in H...",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-088,PRJ-20260520-0089,"Kislak Negotiates $6.8M Sale of Apartment Building in North Bergen, New Jersey",New York,Unknown,"Disposition / Exit - New York - Kislak Negotiates $6.8M Sale of Apartment Building in North Bergen, New Jersey",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-089,PRJ-20260520-0141,Marcus & Millichap Brokers North Dallas Multifamily Asset Sale,Sun Belt,Unknown,Disposition / Exit - Sun Belt - Marcus & Millichap Brokers North Dallas Multifamily Asset Sale,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-091,PRJ-20260520-0063,Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Projects in Los Angeles,Los Angeles,Unknown,Construction Financing - Los Angeles - Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Pr...,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-092,PRJ-20260520-0068,"Taylor Yard wetland takes shape, General Hospital update, and more",Los Angeles,Unknown,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-093,PRJ-20260520-0144,Woodfield Tops Out 325-Unit Apartment Community in Atlanta,Sun Belt,Unknown,General Project Signal - Sun Belt - Woodfield Tops Out 325-Unit Apartment Community in Atlanta,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-038,PRJ-20260520-0019,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",California,San Francisco,Unknown,Affordable Housing,45,28,60,60,56,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-106,PRJ-20260520-0084,"Construction Starts For 2700 International Boulevard, Oakland",National,Unknown,"Development Start - National - Construction Starts For 2700 International Boulevard, Oakland",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-111,PRJ-20260520-0069,Former IBM offices at 3424 Wilshire to become housing,Los Angeles,Unknown,Office-to-Residential Conversion - Los Angeles - Former IBM offices at 3424 Wilshire to become housing,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-116,PRJ-20260520-0090,NYC unveils plan to speed up affordable housing development,New York,Unknown,Entitlement / Permitting - New York - NYC unveils plan to speed up affordable housing development,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-117,PRJ-20260520-0066,New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Los Angeles,Unknown,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-119,PRJ-20260520-0083,North American Development Group Lands $106M to Build Boca Raton Rental,National,Unknown,Construction Financing - National - North American Development Group Lands $106M to Build Boca Raton Rental,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-121,PRJ-20260520-0067,Soaring above the 17-acre One Beverly Hills site,Los Angeles,Unknown,General Project Signal - Los Angeles - Soaring above the 17-acre One Beverly Hills site,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-124,PRJ-20260520-0093,The Dermot Company Secures $355M Refinancing Loan for Class A Multifamily Rental Tower on the Upper West Side,New York,Unknown,Refinancing - New York - The Dermot Company Secures $355M Refinancing Loan for Class A Multifamily Rental Tower on...,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-126,PRJ-20260520-0065,Tommy Beadel on why Los Angeles is the easiest place to develop real estate,Los Angeles,Unknown,Entitlement / Permitting - Los Angeles - Tommy Beadel on why Los Angeles is the easiest place to develop real estate,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-128,PRJ-20260520-0142,Cambridge Properties Bringing New Life to Aging Charlotte Center,Sun Belt,Unknown,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-129,PRJ-20260520-0147,Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Sun Belt,Unknown,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-130,PRJ-20260520-0148,Georgia Tech Student Housing Investors Ink Refi,Sun Belt,Unknown,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-131,PRJ-20260520-0139,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Unknown,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-132,PRJ-20260520-0121,JLL Arranges $75M Construction Financing for Vancouver Housing Development,Seattle,Unknown,Construction Financing - Seattle - JLL Arranges $75M Construction Financing for Vancouver Housing Development,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-134,PRJ-20260520-0134,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Sun Belt,Unknown,BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-135,PRJ-20260520-0051,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Unknown,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-136,PRJ-20260520-0136,"Struggling To Find Equity, Developers Pull Back On New Builds",Sun Belt,Unknown,"Development Start - Sun Belt - Struggling To Find Equity, Developers Pull Back On New Builds",General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-137,PRJ-20260520-0143,Sueba USA’s 353-Unit Katy Apartment Project Nears Completion,Sun Belt,Unknown,General Project Signal - Sun Belt - Sueba USA’s 353-Unit Katy Apartment Project Nears Completion,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-138,PRJ-20260520-0137,The NRP Group Celebrates Groundbreaking of 348-Unit Affordable Housing Development in Southeast Austin,Sun Belt,Unknown,Development Start - Sun Belt - The NRP Group Celebrates Groundbreaking of 348-Unit Affordable Housing Development in Sout...,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-139,PRJ-20260520-0145,ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,Sun Belt,Unknown,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-081,PRJ-20260520-0061,General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,Other / Unknown,Los Angeles,Blackstone,General Residential,45,28,75,60,30,48,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-042,PRJ-20260520-0016,Former IBM offices at 3424 Wilshire to become housing,California,Los Angeles,Unknown,Office-to-Residential Conversion,45,23,60,60,51,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-043,PRJ-20260520-0013,"Development Start - National - Construction Starts For 2700 International Boulevard, Oakland",Unknown,National,Unknown,Apartment,45,23,60,60,50,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-046,PRJ-20260520-0006,Affordable housing slated for 1756 N. Serrano Ave. in Los Feliz,California,Hollywood,Unknown,Affordable Housing,45,23,60,60,49,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-049,PRJ-20260520-0009,The Dermot Company Secures $355M Refinancing Loan for Class A Multifamily Rental Tower on the Upper West Side,New York,Manhattan,Unknown,Mixed-Use Residential,45,23,60,60,48,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-047,PRJ-20260520-0025,Woodfield Tops Out 325-Unit Apartment Community in Atlanta,Sun Belt,Atlanta,Unknown,Workforce Housing,45,23,60,60,48,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-140,PRJ-20260520-0151,Apartment Investor Targets San Antonio Value-Add Rental Assets,Texas,Unknown,Acquisition - Texas - Apartment Investor Targets San Antonio Value-Add Rental Assets,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-141,PRJ-20260520-0087,Benchmark Buys Upper West Side Apartment Building From Heller for $42M,New York,Unknown,Acquisition - New York - Benchmark Buys Upper West Side Apartment Building From Heller for $42M,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-142,PRJ-20260520-0124,"Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois",Southeast,Unknown,"General Project Signal - Southeast - Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois",General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-147,PRJ-20260520-0092,Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,New York,Unknown,Office-to-Residential Conversion - New York - Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-151,PRJ-20260520-0152,LifeCare Sells Texas Luxury Multifamily Senior Community in Tyler Texas,Texas,Unknown,Disposition / Exit - Texas - LifeCare Sells Texas Luxury Multifamily Senior Community in Tyler Texas,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-054,PRJ-20260520-0026,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",California,Los Angeles,Unknown,Affordable Housing,45,23,60,60,45,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-059,PRJ-20260520-0004,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,California,Anaheim,Unknown,General Residential,45,23,60,60,42,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-105,PRJ-20260520-0154,Construction Financing - National - North American Development Group Lands $106M to Build Boca Raton Rental,National,U.S.,Unknown,Multifamily,65,23,60,60,22,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-113,PRJ-20260520-0059,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",Los Angeles,La County,Unknown,Mixed-Use Residential,65,23,60,60,22,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-060,PRJ-20260520-0015,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,40,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-073,PRJ-20260520-0029,96 apartments + retail proposed at 8871 W. Venice Blvd.,Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-076,PRJ-20260520-0012,"Construction Starts For 2700 International Boulevard, Oakland",Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-078,PRJ-20260520-0020,"Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-079,PRJ-20260520-0117,Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,Other / Unknown,Los Angeles,Unknown,General Residential,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-084,PRJ-20260520-0049,Institutional Property Advisors Brokers Luxury Apartment Sale in Dallas,Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-090,PRJ-20260520-0003,New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-107,PRJ-20260520-0070,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Other / Unknown,Los Angeles,Wood Partners,Apartment,45,23,75,60,22,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-133,PRJ-20260520-0112,KKR Provides $80M Refi on Pittsburgh Apartments,Other / Unknown,Unknown,Refinancing - Other / Unknown - KKR Provides $80M Refi on Pittsburgh Apartments,General Residential,50,28,65,60,20,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-064,PRJ-20260520-0018,Benchmark Buys Upper West Side Apartment Building From Heller for $42M,New York,Manhattan,Unknown,Apartment,45,23,60,60,34,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-063,PRJ-20260520-0023,Carmel Partners Seals Acquisition of UWS Multifamily Portfolio Minority Stake,New York,Manhattan,Unknown,Multifamily,45,23,60,60,34,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-065,PRJ-20260520-0001,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,34,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-115,PRJ-20260520-0101,Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at Ardmore in Philadelphia,Other / Unknown,Unknown,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,General Residential,50,23,65,60,22,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-123,PRJ-20260520-0111,The Community Builders Completes 64-Unit Affordable Housing Development in Cleveland,Other / Unknown,Unknown,General Project Signal - Other / Unknown - The Community Builders Completes 64-Unit Affordable Housing Development in Cleveland,General Residential,50,23,65,60,22,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-071,PRJ-20260520-0008,"BGO Acquires 851,500 SF Logistics Facility in Metro Charlotte",Sun Belt,Charlotte,Unknown,General Residential,45,23,60,60,28,43,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-037,PRJ-20260520-0077,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,Unknown,Unknown,Unknown,Affordable Housing,45,28,70,60,58,42,Weak Signal,Speculative,High,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-101,PRJ-20260520-0048,96 apartments + retail proposed at 8871 W. Venice Blvd.,Other / Unknown,Culver City,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
