run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-078,PRJ-20260519-0065,Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to USC Los Angeles,Los Angeles,Unknown,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-033,PRJ-20260519-0023,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",California,San Francisco,Unknown,Affordable Housing,45,28,60,60,56,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-054,PRJ-20260519-0135,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,Unknown,Unknown,Camden Property Trust,Apartment,45,46,55,60,39,49,Weak Signal,Speculative,Moderate,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-088,PRJ-20260519-0037,California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affordable Housing,California,Unknown,Development Start - California - California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affo...,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-098,PRJ-20260519-0064,Hollywood Multifamily Sale Reaches Three-Year High in Pricing,Los Angeles,Unknown,Disposition / Exit - Los Angeles - Hollywood Multifamily Sale Reaches Three-Year High in Pricing,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-101,PRJ-20260519-0071,"Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",Los Angeles,Unknown,"JV / Partnership - Los Angeles - Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-104,PRJ-20260519-0068,New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Los Angeles,Unknown,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-106,PRJ-20260519-0067,Site prep underway for affordable housing at 4301 S. Vermont Ave.,Los Angeles,Unknown,Entitlement / Permitting - Los Angeles - Site prep underway for affordable housing at 4301 S. Vermont Ave.,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-107,PRJ-20260519-0069,Soaring above the 17-acre One Beverly Hills site,Los Angeles,Unknown,General Project Signal - Los Angeles - Soaring above the 17-acre One Beverly Hills site,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-110,PRJ-20260519-0063,The Broad's $100M expansion tops out in DTLA,Los Angeles,Unknown,Development Start - Los Angeles - The Broad's $100M expansion tops out in DTLA,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-111,PRJ-20260519-0039,Upland Apartments’ Original Developer Divests for $48M,California,Unknown,Disposition / Exit - California - Upland Apartments’ Original Developer Divests for $48M,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-112,PRJ-20260519-0035,WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M,California,Unknown,Acquisition - California - WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-113,PRJ-20260519-0127,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,Sun Belt,Unknown,General Project Signal - Sun Belt - 13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamil...,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-114,PRJ-20260519-0086,Barings Refis Williamsburg Wharf With $374M Loan,New York,Unknown,Refinancing - New York - Barings Refis Williamsburg Wharf With $374M Loan,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-115,PRJ-20260519-0126,Cambridge Properties Bringing New Life to Aging Charlotte Center,Sun Belt,Unknown,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-116,PRJ-20260519-0132,Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Sun Belt,Unknown,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-117,PRJ-20260519-0125,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Unknown,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-118,PRJ-20260519-0122,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Sun Belt,Unknown,BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-119,PRJ-20260519-0050,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Unknown,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-120,PRJ-20260519-0123,"Struggling To Find Equity, Developers Pull Back On New Builds",Sun Belt,Unknown,"Development Start - Sun Belt - Struggling To Find Equity, Developers Pull Back On New Builds",General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-121,PRJ-20260519-0129,Sueba USA’s 353-Unit Katy Apartment Project Nears Completion,Sun Belt,Unknown,General Project Signal - Sun Belt - Sueba USA’s 353-Unit Katy Apartment Project Nears Completion,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-069,PRJ-20260519-0062,General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,Other / Unknown,Los Angeles,Blackstone,General Residential,45,28,75,60,30,48,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-038,PRJ-20260519-0006,Hollywood Multifamily Sale Reaches Three-Year High in Pricing,California,Hollywood,Unknown,Apartment,45,23,60,60,49,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-040,PRJ-20260519-0019,"Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",California,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,49,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-125,PRJ-20260519-0087,Dermot Co. Receives $355M Loan for Refinancing of Upper Manhattan Apartment Tower,New York,Unknown,Refinancing - New York - Dermot Co. Receives $355M Loan for Refinancing of Upper Manhattan Apartment Tower,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-127,PRJ-20260519-0083,Haussmann Development Closes on Construction Loan for Manhattanville Mixed-Income,New York,Unknown,Construction Financing - New York - Haussmann Development Closes on Construction Loan for Manhattanville Mixed-Income,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-128,PRJ-20260519-0084,"Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",New York,Unknown,"Construction Financing - New York - Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-045,PRJ-20260519-0025,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",California,Los Angeles,Unknown,Affordable Housing,45,23,60,60,45,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-049,PRJ-20260519-0004,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,California,Anaheim,Unknown,General Residential,45,23,60,60,42,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-096,PRJ-20260519-0060,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",Los Angeles,La County,Unknown,Mixed-Use Residential,65,23,60,60,22,46,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-051,PRJ-20260519-0016,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,40,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-052,PRJ-20260519-0014,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,Sun Belt,Miami,Unknown,Mixed-Use Residential,45,23,60,60,39,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-055,PRJ-20260519-0009,Dermot Co. Receives $355M Loan for Refinancing of Upper Manhattan Apartment Tower,New York,Manhattan,Unknown,Affordable Housing,45,23,60,60,36,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-056,PRJ-20260519-0010,"Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",New York,Brooklyn,Unknown,Affordable Housing,45,23,60,60,36,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-062,PRJ-20260519-0089,"11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",Other / Unknown,Los Angeles,Unknown,General Residential,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-064,PRJ-20260519-0028,96 apartments + retail proposed at 8871 W. Venice Blvd.,Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-067,PRJ-20260519-0024,"Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-072,PRJ-20260519-0003,New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-075,PRJ-20260519-0022,Site prep underway for affordable housing at 4301 S. Vermont Ave.,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-092,PRJ-20260519-0073,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Other / Unknown,Los Angeles,Wood Partners,Apartment,45,23,75,60,22,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-057,PRJ-20260519-0001,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,34,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-091,PRJ-20260519-0094,Cypress Equity Investments gets $170M loan for two Santa Monica projects,Other / Unknown,Unknown,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,General Residential,50,23,65,60,22,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-103,PRJ-20260519-0096,Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at Ardmore in Philadelphia,Other / Unknown,Unknown,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,General Residential,50,23,65,60,22,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-028,PRJ-20260519-0078,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,Unknown,Unknown,Unknown,Affordable Housing,45,28,70,60,63,43,Weak Signal,Speculative,High,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-085,PRJ-20260519-0013,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-086,PRJ-20260519-0049,96 apartments + retail proposed at 8871 W. Venice Blvd.,Other / Unknown,Culver City,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-087,PRJ-20260519-0005,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Other / Unknown,Los Angeles,Unknown,General Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-089,PRJ-20260519-0012,California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affordable Housing,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-090,PRJ-20260519-0114,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Other / Unknown,Santa Monica,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-093,PRJ-20260519-0015,El-Ad Pays $45.5M for Coconut Grove Property,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-094,PRJ-20260519-0058,Entitlement / Permitting - Los Angeles - 96 apartments + retail proposed at 8871 W. Venice Blvd.,Other / Unknown,L.A.,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-095,PRJ-20260519-0026,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-097,PRJ-20260519-0054,Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Katy Area of Houston,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-099,PRJ-20260519-0007,Hollywood Multifamily Sale Reaches Three-Year High in Pricing,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-100,PRJ-20260519-0053,Hollywood Multifamily Sale Reaches Three-Year High in Pricing,Other / Unknown,Hollywood,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-102,PRJ-20260519-0020,"Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-105,PRJ-20260519-0108,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Other / Unknown,Los Angeles,Unknown,BTR / Single-Family Rental,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-108,PRJ-20260519-0111,Southern Land Company Launches Mortgage Division,Other / Unknown,Los Angeles,Unknown,General Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-109,PRJ-20260519-0061,"Taylor Yard wetland takes shape, General Hospital update, and more",Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-122,PRJ-20260519-0091,Build-to-rent sale mandate cut from House’s ROAD to Housing bill,Other / Unknown,Unknown,BTR / Build-to-Rent - Other / Unknown - Build-to-rent sale mandate cut from House’s ROAD to Housing bill,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-123,PRJ-20260519-0101,Builders Stay Cautious as Single-Family Permits Weaken,Other / Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-124,PRJ-20260519-0092,"Cushman & Wakefield Brokers $26.4M Sale of Build-to-Rent Community in Matteson, Illinois",Other / Unknown,Unknown,"BTR / Build-to-Rent - Other / Unknown - Cushman & Wakefield Brokers $26.4M Sale of Build-to-Rent Community in Matteson, Illinois",General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-126,PRJ-20260519-0095,Fourth Quarter 2025 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-129,PRJ-20260519-0097,Missing Middle Weakness,Other / Unknown,Unknown,Development Start - Other / Unknown - Missing Middle Weakness,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-19,20260519-021700-3e3a74df,SQ-20260519-130,PRJ-20260519-0104,Multifamily Absorption Rate Remains Below 50%,Other / Unknown,Unknown,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
