run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0113,Modular / Construction Innovation - California - Modular Apartment Construction Gains Momentum In Bay Area,80,2026-05-23 23:01:52,Modular / Construction Innovation - California - Modular Apartment Construction Gains Momentum In Bay Area,Modular / Construction Innovation,Apartment,Apartment,California,San Francisco,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,,,,,,,,,,,,59,Monitor,Entitlement / zoning watch,Modular Apartment Construction Gains Momentum In Bay Area,Bisnow,https://www.bisnow.com/san-francisco/news/prefabrication-and-modular-construction/affordable-housing-developers-modular-construction-control-costs-134694,99,DFP-54BE7EAF79,55,Modular / Construction Innovation - Modular / Construction Innovation - California - Modular Apartment Construction Gains Momentum In Bay Area,Modular / Construction Innovation - Unknown - California,DCL-20260523-031,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0073,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,2026-05-23 23:01:52,Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Office-to-Residential Conversion,Office-to-Residential,Office-to-Residential Conversion,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,,,,,,,,,,entitlement,59,Monitor,Entitlement / zoning watch,Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Urbanize LA,https://la.urbanize.city/post/adaptive-reuse-planned-westwood-office-tower-10900-wilshire-blvd,100,DFP-C282C059CC,55,Office-to-Residential Conversion - Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Office-to-Residential Conversion - Unknown - Los Angeles,DCL-20260523-032,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0094,Refinancing - New York - Dwight Capital Provides $54M HUD-Insured Loan for Refinancing of Queens Apartment Building,80,2026-05-23 23:01:52,Disposition / Exit - New York - Marcus & Millichap Brokers Sale of Bergen County Apartment Building,Disposition / Exit,Apartment,Apartment,New York,New York,New York,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New York,,$1; $1,$1,,,,,,,,,57,Monitor,Capital market signal,Marcus & Millichap Brokers Sale of Bergen County Apartment Building,Yield PRO,https://yieldpro.com/2026/05/325-first/,89,DFP-820D5AFBDF,65,Disposition / Exit - Disposition / Exit - New York - Marcus & Millichap Brokers Sale of Bergen County Apartment Building,Disposition / Exit - Unknown - New York,DCL-20260523-033,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0111,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,80,2026-05-23 23:01:52,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Acquisition,Unknown Residential,General Residential,Sun Belt,Phoenix,Sun Belt,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,$63.8M; $63.8M; $63.8 million,,$63.8 million,,,,,,completed,,56,Monitor,Pricing benchmark,US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Connect CRE Phoenix,https://www.connectcre.com/stories/us-merchants-picks-up-rail-ready-surprise-warehouse-for-63-8m/,52,DFP-454BA7F7FD,75,Acquisition - Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Acquisition - Unknown - Sun Belt,DCL-20260523-034,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0052,Office-to-Residential Conversion - California - Historic Bank of Italy Building in San Jose to be Converted into Residential and Retail To...,80,2026-05-23 23:01:52,General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,General Project Signal,Unknown Residential,General Residential,California,California,California,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,California,,$26 million; $26 million,$26 million,,,,,,,,,55,Monitor,Capital market signal,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Connect CRE Orange County,https://www.connectcre.com/stories/anaheim-industrial-outdoor-storage-site-secured-bridge-loan/,55,DFP-5FF0E680D7,75,General Project Signal - General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,General Project Signal - Unknown - California,DCL-20260523-035,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0079,Construction Financing - Sun Belt - Madison Realty Capital Originates $91.8M Construction Loan for Multifamily Project in Sout...,80,2026-05-23 23:01:52,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,Disposition / Exit,Apartment,Apartment,Sun Belt,Miami,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$65.5M; $65.5M; $65.5 million,,,,,,,,,,54,Monitor,Underwriting benchmark,Grand Peaks Sells Miami-Area Apartments for $65.5M,Connect CRE South Florida,https://www.connectcre.com/stories/grand-peaks-sells-miami-area-apartments-for-65-5m/,80,DFP-996C9E64B4,65,Disposition / Exit - Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,Disposition / Exit - Unknown - Sun Belt,DCL-20260523-036,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0040,Construction Financing - Sun Belt - LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community R...,80,2026-05-23 23:01:52,General Project Signal - Sun Belt - Insignia Pursuing Embassy Row Redevelopment,General Project Signal,Apartment,Apartment,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,"1,068 apartments",,,,,,,,,,,51,Monitor,Underwriting benchmark,Insignia Pursuing Embassy Row Redevelopment,Connect CRE Atlanta,https://www.connectcre.com/stories/insignia-pursuing-embassy-row-redevelopment/,89,DFP-FB3F20D8F2,65,General Project Signal - General Project Signal - Sun Belt - Insignia Pursuing Embassy Row Redevelopment,General Project Signal - Unknown - Sun Belt,DCL-20260523-037,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0135,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,80,2026-05-23 23:01:52,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,Office-to-Residential Conversion,Office-to-Residential,Apartment,National,U.S.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,National,,$114M; $114M; $114 million,$114M,,,,,,,,,51,Monitor,Capital market signal,Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,Commercial Observer,https://commercialobserver.com/2026/05/dwight-capital-hud-loan-milwaukee-office-to-resi-conversion/,100,DFP-70554A14A2,65,Office-to-Residential Conversion - Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,Office-to-Residential Conversion - Unknown - National,DCL-20260523-038,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0087,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,80,2026-05-23 23:01:52,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",JV / Partnership,Student Housing,Student Housing,National,National,Unknown,Unknown,Unknown,ares,Unknown,Unknown,ares,ares,National,,$910M; $910M; $910m,,,,,,,,,,48,Monitor,GP partnership reference,"Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",Bisnow,https://www.bisnow.com/national/news/student-housing/first-time-jv-partners-acquire-910m-student-housing-portfolio-134662,57,DFP-588F90FA5C,65,"JV / Partnership - JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",JV / Partnership - Unknown - National,DCL-20260523-039,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0111,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,80,2026-05-23 23:01:52,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,BTR / Build-to-Rent,BTR / Single-Family Rental,BTR / Single-Family Rental,Sun Belt,Phoenix,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,,,,,,,,,,,46,Monitor,Pipeline / supply signal,Work Begins on 94-Unit Scottsdale Luxury BTR Community,Connect CRE Phoenix,https://www.connectcre.com/stories/work-begins-on-94-unit-luxury-btr-community/,85,DFP-546EFB363D,55,BTR / Build-to-Rent - BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,BTR / Build-to-Rent - Unknown - Sun Belt,DCL-20260523-040,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0040,Construction Financing - Sun Belt - LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community R...,80,2026-05-23 23:01:52,Construction Financing - Sun Belt - LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community R...,Construction Financing,Student Housing,Student Housing,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,,,,,,,,,Completed,,46,Monitor,Capital market signal,LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community Rambler Atlanta,Yield PRO,https://yieldpro.com/2026/05/rambler-atlanta/,75,DFP-A69B77D515,55,Construction Financing - Construction Financing - Sun Belt - LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community R...,Construction Financing - Unknown - Sun Belt,DCL-20260523-041,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0111,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,80,2026-05-23 23:01:52,BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community,BTR / Build-to-Rent,BTR / Single-Family Rental,BTR / Single-Family Rental,Sun Belt,Phoenix,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,,,,,,,,,,,44,Monitor,Pipeline / supply signal,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Connect CRE Phoenix,https://www.connectcre.com/stories/nexmetro-debuts-229-unit-san-tan-valley-btr-community/,80,DFP-8F6D9A043E,55,BTR / Build-to-Rent - BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community,BTR / Build-to-Rent - Unknown - Sun Belt,DCL-20260523-042,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0040,Construction Financing - Sun Belt - LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community R...,80,2026-05-23 23:01:52,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Entitlement / Permitting,Apartment,Apartment,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,,,,,,,,,,permit,44,Monitor,Entitlement / zoning watch,Cambridge Properties Bringing New Life to Aging Charlotte Center,Connect CRE Charlotte,https://www.connectcre.com/stories/cambridge-properties-bringing-new-life-to-aging-center/,70,DFP-F59A9F56DA,55,Entitlement / Permitting - Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Entitlement / Permitting - Unknown - Sun Belt,DCL-20260523-043,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0040,Construction Financing - Sun Belt - LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community R...,80,2026-05-23 23:01:52,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,Refinancing,Student Housing,Student Housing,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,,,,,,,,,,,44,Monitor,Capital market signal,Georgia Tech Student Housing Investors Ink Refi,Connect CRE Atlanta,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,68,DFP-8A2A84B303,55,Refinancing - Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,Refinancing - Unknown - Sun Belt,DCL-20260523-044,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",General Project Signal,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,123 units,,,,,,,,,,,43,Monitor,Underwriting benchmark,"Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",REBusiness Online,https://rebusinessonline.com/construction-begins-on-second-phase-of-luxury-apartment-project-in-blue-springs-missouri/,94,DFP-BA7AB483A6,55,"General Project Signal - General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",General Project Signal - Unknown - Other / Unknown,DCL-20260523-045,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0105,"General Project Signal - Other / Unknown - Formal Application For 19300 Stevens Creek Boulevard, Cupertino",100,2026-05-23 23:01:52,"General Project Signal - Other / Unknown - Formal Application For 19300 Stevens Creek Boulevard, Cupertino",General Project Signal,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Hanover Company,Hanover Company,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,360 apartments,,,,,,,,,,,43,Monitor,Underwriting benchmark,"Formal Application For 19300 Stevens Creek Boulevard, Cupertino",SF YIMBY,https://sfyimby.com/2026/05/formal-application-for-19300-stevens-creek-boulevard-cupertino.html,59,DFP-DFDCB03A33,70,"General Project Signal - General Project Signal - Other / Unknown - Formal Application For 19300 Stevens Creek Boulevard, Cupertino",General Project Signal - Hanover Company - Other / Unknown,DCL-20260523-046,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,Disposition / Exit,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,$16 million; $16 million,,,,,,,,,,42,Monitor,Underwriting benchmark,Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit Milestone in the Area,Yield PRO,https://yieldpro.com/2026/05/1759-n-gower-st/,73,DFP-F9BB5666F7,55,Disposition / Exit - Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,Disposition / Exit - Unknown - Other / Unknown,DCL-20260523-047,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Development Start - Other / Unknown - Missing Middle Weakness,Development Start,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,,,41,Monitor,Pipeline / supply signal,Missing Middle Weakness,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/missing-middle-weakness/,88,DFP-2F6D8F65F6,45,Development Start - Development Start - Other / Unknown - Missing Middle Weakness,Development Start - Unknown - Other / Unknown,DCL-20260523-048,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0135,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,80,2026-05-23 23:01:52,Development Start - National - Multifamily starts rose again in April,Development Start,Apartment,Apartment,National,U.S.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,National,,,,,,,,,,,,40,Monitor,Pipeline / supply signal,Multifamily starts rose again in April,Multifamily Dive,https://www.multifamilydive.com/news/multifamily-starts-april-hud-census/820982/,86,DFP-C050CB07F0,55,Development Start - Development Start - National - Multifamily starts rose again in April,Development Start - Unknown - National,DCL-20260523-049,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,,permit,37,Low Detail Signal,Entitlement / zoning watch,Shorter Apartment Construction Time in 2024,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/shorter-apartment-construction-time-in-2024/,76,DFP-57A3A9A4F0,45,Entitlement / Permitting - Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting - Unknown - Other / Unknown,DCL-20260523-050,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,"Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Operational / Property Management Tech,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,"110,000 Apartments",,,,,,,,,,,36,Low Detail Signal,Underwriting benchmark,"Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Bisnow,https://www.bisnow.com/philadelphia/news/multifamily/morgan-properties-ai-devang-patel-134680,58,DFP-2E49221899,55,"Operational / Property Management Tech - Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Operational / Property Management Tech - Unknown - Other / Unknown,DCL-20260523-051,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0087,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,80,2026-05-23 23:01:52,"Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",Disposition / Exit,Unknown Residential,General Residential,National,National,Unknown,Unknown,Unknown,Unknown,cbre,CBRE,Unknown,Unknown,National,,,,,,,,,,,,33,Low Detail Signal,Monitor only,"CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",Bisnow,https://www.bisnow.com/national/news/capital-markets/cre-sales-fall-33-percent-reversing-first-quarter-momentum-debt-costs-climb-134663,55,DFP-18560729B7,65,"Disposition / Exit - Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",Disposition / Exit - Unknown - National,DCL-20260523-052,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting,Multifamily,Multifamily,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,,permitting,33,Low Detail Signal,Entitlement / zoning watch,Builders Stay Cautious as Single-Family Permits Weaken,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/,66,DFP-C96F67339E,45,Entitlement / Permitting - Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting - Unknown - Other / Unknown,DCL-20260523-053,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start,Multifamily,Multifamily,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,,,32,Low Detail Signal,Pipeline / supply signal,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,63,DFP-B90543DC0D,45,Development Start - Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Unknown - Other / Unknown,DCL-20260523-054,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start,Multifamily,Multifamily,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,,,32,Low Detail Signal,Pipeline / supply signal,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,63,DFP-929C698B57,45,Development Start - Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Unknown - Other / Unknown,DCL-20260523-055,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start,Multifamily,Multifamily,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,,,32,Low Detail Signal,Pipeline / supply signal,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,63,DFP-9635218EA1,45,Development Start - Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Unknown - Other / Unknown,DCL-20260523-056,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,completed,,27,Low Detail Signal,Monitor only,Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,78,DFP-AE0C2C64AA,45,General Project Signal - General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Unknown - Other / Unknown,DCL-20260523-057,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0087,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,80,2026-05-23 23:01:52,"BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",BTR / Build-to-Rent,BTR / Single-Family Rental,BTR / Single-Family Rental,National,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,National,,,,,,,,,,,,26,Low Detail Signal,Pipeline / supply signal,"House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",Bisnow,https://www.bisnow.com/national/news/build-to-rent/revised-housing-bill-clears-house-but-faces-senate-hurdle-134659,57,DFP-AC340673FF,55,"BTR / Build-to-Rent - BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",BTR / Build-to-Rent - Unknown - National,DCL-20260523-058,1
2026-05-23,20260523-230152-45df883f,PRJ-20260523-0108,Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,80,2026-05-23 23:01:52,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit,Multifamily,Multifamily,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,,,,,,,,,,,,26,Low Detail Signal,Monitor only,NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/nahb-hbgi-micro-markets-lone-bright-spot-for-single-family-building-in-fourth-quarter/,57,DFP-1563B53CA0,45,Disposition / Exit - Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Unknown - Other / Unknown,DCL-20260523-059,1
