run_date,run_id,run_timestamp,entity_type,entity_name,signal_type,market_or_region,residential_sector,first_seen_date,last_seen_date,observation_count,current_run_signal_count,persistence_score,momentum_direction,signal_acceleration,recurring_signal_label,historical_importance_score,longitudinal_conviction_score,institutional_persistence_score,capital_flow_strength_score
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Construction Financing - Los Angeles - Berkadia Lines Up Construction Loan for Seachange Partners,Construction Financing,Los Angeles,Affordable Housing,2026-05-20,2026-05-20,2,0,32,Weakening,0,Fading,58,42,38,54
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Construction Financing - Los Angeles - Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Pr...,Construction Financing,Los Angeles,Affordable Housing,2026-05-20,2026-05-20,2,0,32,Weakening,0,Fading,58,42,38,54
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,AvalonBay,Operational / Platform Investment,California; National,Apartment,2026-05-21,2026-05-21,1,0,30,Weakening,0,Fading,58,41,58,41
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,CBRE,Acquisition,California,Apartment,2026-05-21,2026-05-21,1,0,30,Weakening,0,Fading,58,41,58,41
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Equity Residential,Operational / Platform Investment,California; National,Apartment,2026-05-21,2026-05-21,1,0,30,Weakening,0,Fading,58,41,58,41
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Project Signal,Florida,Apartment,2026-05-19,2026-05-27,13,1,93,Stable,0,Persistent,57,79,69,58
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,AvalonBay,General Project Signal,National,Apartment,2026-05-21,2026-05-27,10,1,92,Stable,0,Persistent,57,78,68,58
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,Disposition / Exit,Sun Belt,Apartment,2026-05-19,2026-05-27,13,1,91,Stable,0,Persistent,57,77,68,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Market / Region,Arizona,Financing Risk,Arizona,,2026-05-19,2026-05-26,10,0,88,Weakening,0,Fading,57,76,66,76
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data -> Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,,2026-05-19,2026-05-27,13,1,87,Stable,0,Persistent,57,75,86,64
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025 -> Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Activity,Other / Unknown,,2026-05-19,2026-05-27,13,1,87,Stable,0,Persistent,57,75,86,64
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data -> Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,,2026-05-19,2026-05-27,13,1,87,Stable,0,Persistent,57,75,86,64
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken -> Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting,Other / Unknown,,2026-05-19,2026-05-27,13,1,87,Stable,0,Persistent,57,75,86,64
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50% -> General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Pricing / Valuation Signal,Other / Unknown,,2026-05-19,2026-05-27,13,1,86,Stable,0,Persistent,57,74,86,63
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Brookfield,Capital Inflow,National,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,78,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,Brookfield,acquisition; refinancing; operational technology / AI adoption,National,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,58,69
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Construction Financing - Other / Unknown - Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,Construction Financing,Other / Unknown,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,58,69
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Construction Financing - Sun Belt - Madison Realty Capital Originates $91.8M Construction Loan for Multifamily Project in Sout...,Construction Financing,Sun Belt,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,58,69
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Refinancing - New York - Dwight Capital Provides $54M HUD-Insured Loan for Refinancing of Queens Apartment Building,Refinancing,New York,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,58,69
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,Wood Partners,Construction Financing,Other / Unknown,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,58,69
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Wood Partners,Capital Outflow / Exit,Other / Unknown; Sun Belt,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,78,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,Wood Partners,disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Other / Unknown,Apartment,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,58,69
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,cushman,Acquisition,New York,Mixed-Use Residential,2026-05-22,2026-05-26,6,0,70,Weakening,0,Fading,57,65,78,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Los Angeles -> New York,Financing Relationship,New York,,2026-05-20,2026-05-27,4,1,64,Stable,0,Persistent,57,61,74,75
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"Entitlement / Permitting - California - Preliminary Permits For 1037 14th Street, San Francisco",Entitlement / Permitting,California,Apartment,2026-05-22,2026-05-24,3,0,50,Weakening,0,Fading,57,53,48,41
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Los Angeles -> walker & dunlop,Financing Relationship,Los Angeles,,2026-05-19,2026-05-19,1,0,23,Weakening,0,Fading,57,37,54,58
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Quarterra -> JLL,Financing Relationship,Los Angeles,,2026-05-19,2026-05-19,1,0,23,Weakening,0,Fading,57,37,54,58
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,General Project Signal - Sun Belt - Insignia Pursuing Embassy Row Redevelopment,General Project Signal,Sun Belt,Apartment,2026-05-20,2026-05-27,10,1,90,Stable,0,Persistent,56,76,68,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",JV / Partnership,National,Student Housing,2026-05-20,2026-05-27,10,1,90,Stable,0,Persistent,56,76,68,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community,BTR / Build-to-Rent,Sun Belt,BTR / Single-Family Rental,2026-05-19,2026-05-27,13,1,89,Stable,0,Persistent,56,76,67,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Entitlement / Permitting,Sun Belt,Apartment,2026-05-19,2026-05-27,13,1,89,Stable,0,Persistent,56,76,67,57
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Residential Sector,Apartment,Core rental housing underwriting and pipeline signal,Sun Belt,Apartment,2026-05-19,2026-05-26,10,0,88,Weakening,0,Fading,56,75,66,56
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Development Start - Other / Unknown - Missing Middle Weakness,Development Start,Other / Unknown,Apartment,2026-05-19,2026-05-27,13,1,88,Stable,0,Persistent,56,75,66,56
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",General Project Signal,National,Apartment,2026-05-21,2026-05-27,9,1,88,Stable,0,Persistent,56,75,66,56
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,"BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms -> National",Market Expansion,National,,2026-05-20,2026-05-27,10,1,85,Stable,0,Persistent,56,73,85,63
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter -> Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Seller,Other / Unknown,,2026-05-19,2026-05-27,13,1,85,Stable,0,Persistent,56,73,85,63
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,AvalonBay,No Clear Capital Flow Signal,National,Apartment,2026-05-24,2026-05-27,3,1,65,Stable,0,Persistent,56,61,75,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Hanover Company,No Clear Capital Flow Signal,Other / Unknown,Apartment,2026-05-23,2026-05-26,5,0,65,Weakening,0,Fading,56,61,75,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,PMG -> Sun Belt,Financing Relationship,Sun Belt,,2026-05-19,2026-05-20,9,0,62,Weakening,0,Fading,56,60,74,74
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,AvalonBay,General Project Signal,California,Apartment,2026-05-21,2026-05-23,3,0,46,Weakening,0,Fading,56,50,46,39
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"General Project Signal - California - AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant",General Project Signal,California,Apartment,2026-05-21,2026-05-23,3,0,46,Weakening,0,Fading,56,50,46,39
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,California -> Related Companies,Acquisition / Buyer,California,,2026-05-24,2026-05-24,1,0,40,Weakening,0,Fading,56,46,62,45
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Los Angeles -> San Francisco,Entitlement / Permitting,California,,2026-05-19,2026-05-20,4,0,40,Weakening,0,Fading,56,46,62,45
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,JLL,Disposition / Exit,Los Angeles,Apartment,2026-05-19,2026-05-19,1,0,23,Weakening,0,Fading,56,36,54,38
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Quarterra,Capital Inflow,Los Angeles,Apartment,2026-05-19,2026-05-19,1,0,23,Weakening,0,Fading,56,36,54,38
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,cushman,Office-to-Residential Conversion,California,Mixed-Use Residential,2026-05-19,2026-05-19,1,0,23,Weakening,0,Fading,56,36,54,38
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,cushman,Office-to-Residential Conversion,California,Office-to-Residential Conversion,2026-05-19,2026-05-19,1,0,23,Weakening,0,Fading,56,36,54,38
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,walker & dunlop,Disposition / Exit,Los Angeles,Mixed-Use Residential,2026-05-19,2026-05-19,1,0,23,Weakening,0,Fading,56,36,54,38
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting,Other / Unknown,Multifamily,2026-05-19,2026-05-27,13,1,87,Stable,0,Persistent,55,74,66,56
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting,Other / Unknown,Apartment,2026-05-19,2026-05-27,13,1,87,Stable,0,Persistent,55,74,66,56
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start,Other / Unknown,Multifamily,2026-05-19,2026-05-27,13,1,86,Stable,0,Persistent,55,74,66,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start,Other / Unknown,Multifamily,2026-05-19,2026-05-27,13,1,86,Stable,0,Persistent,55,74,66,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start,Other / Unknown,Multifamily,2026-05-19,2026-05-27,13,1,86,Stable,0,Persistent,55,74,66,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,"Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments -> Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Innovation / Construction Strategy,Other / Unknown,,2026-05-21,2026-05-27,9,1,82,Stable,0,Persistent,55,71,84,62
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Equity Residential,No Clear Capital Flow Signal,National,Apartment,2026-05-24,2026-05-27,3,1,63,Stable,0,Persistent,55,60,74,54
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,JLL -> JLL,Financing Relationship,Sun Belt,,2026-05-19,2026-05-27,3,1,59,Stable,0,Persistent,55,57,72,73
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Kennedy Wilson -> cushman,Financing Relationship,New York,,2026-05-26,2026-05-27,2,1,58,Stable,0,Emerging,55,57,72,72
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Sun Belt -> walker & dunlop,Financing Relationship,Sun Belt,,2026-05-20,2026-05-20,8,0,58,Weakening,0,Fading,55,57,72,72
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Residential Sector,Affordable Housing,"California affordability, entitlement, and public-private partnership signal",Los Angeles,Affordable Housing,2026-05-20,2026-05-21,4,0,43,Weakening,0,Fading,55,48,44,38
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Los Angeles -> San Jose,Market Expansion,California,,2026-05-23,2026-05-23,1,0,37,Weakening,0,Fading,55,44,61,44
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",BTR / Build-to-Rent,National,BTR / Single-Family Rental,2026-05-20,2026-05-27,10,1,85,Stable,0,Persistent,54,73,65,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,BTR / Build-to-Rent,Sun Belt,BTR / Single-Family Rental,2026-05-21,2026-05-27,9,1,85,Stable,0,Persistent,54,73,65,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit,Other / Unknown,Multifamily,2026-05-19,2026-05-27,13,1,85,Stable,0,Persistent,54,73,65,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal,Other / Unknown,Apartment,2026-05-19,2026-05-27,13,1,85,Stable,0,Persistent,54,73,65,55
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Residential Sector,Multifamily,Core rental housing underwriting and pipeline signal,National,Multifamily,2026-05-19,2026-05-26,9,0,83,Weakening,0,Fading,54,71,64,54
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Operational / Property Management Tech,Other / Unknown,Apartment,2026-05-21,2026-05-27,9,1,83,Stable,0,Persistent,54,71,64,54
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Blackstone,Capital Inflow,New York; Sun Belt,General Residential,2026-05-20,2026-05-26,8,0,79,Weakening,0,Fading,54,69,82,61
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Development Start - National - Multifamily starts rose again in April -> U.S.,Development Activity,National,,2026-05-22,2026-05-27,8,1,79,Stable,0,Persistent,54,69,82,61
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,Blackstone,acquisition; refinancing; JV / partnership; capital raise; operational technology / AI adoption,New York,General Residential,2026-05-20,2026-05-26,8,0,78,Weakening,0,Fading,54,68,62,72
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,JPI,No Clear Capital Flow Signal,Sun Belt,Multifamily,2026-05-20,2026-05-25,5,0,62,Weakening,0,Fading,54,59,74,54
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Development Start - National - Multifamily starts forecasts mostly lower in May -> Fannie Mae,Financing Relationship,National,,2026-05-25,2026-05-26,3,0,56,Weakening,0,Fading,54,55,70,71
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,"Acquisition - Arizona - Trumark Real Estate Management Buys Multi-Tenant Industrial Building in Peoria, Arizona fo... -> CBRE",Financing Relationship,Arizona,,2026-05-26,2026-05-27,2,1,55,Stable,0,Emerging,54,55,70,71
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,AvalonBay,market expansion,California,Apartment,2026-05-22,2026-05-23,2,0,41,Weakening,0,Fading,54,46,43,37
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,Equity Residential,market expansion,California,Apartment,2026-05-22,2026-05-23,2,0,41,Weakening,0,Fading,54,46,43,37
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Acquisition - California - Hudson Valley Property Group Acquires 387-Unit Mosa Apartment Homes in Elk Grove Californi...,Acquisition,California,Affordable Housing,2026-05-24,2026-05-24,1,0,40,Weakening,0,Fading,54,46,42,37
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",Entitlement / Permitting,California,Affordable Housing,2026-05-19,2026-05-20,4,0,40,Weakening,0,Fading,54,46,42,37
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,General Project Signal,Los Angeles,Affordable Housing,2026-05-19,2026-05-20,4,0,40,Weakening,0,Fading,54,46,42,37
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,JLL,Refinancing,New York,Apartment,2026-05-20,2026-05-20,4,0,40,Weakening,0,Fading,54,46,62,65
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,hines,Refinancing,New York,Apartment,2026-05-20,2026-05-20,4,0,40,Weakening,0,Fading,54,46,62,65
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Regime,Selective Capital Re-entry,Very Strong,,,2026-05-19,2026-05-27,13,1,98,Stable,0,Persistent,53,80,72,60
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,Wood Partners,disposition / exit; JV / partnership; operational technology / AI adoption,Sun Belt,Apartment,2026-05-19,2026-05-27,7,1,81,Stable,0,Persistent,53,70,63,53
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Residential Sector,Manufactured Housing,Lower-cost housing and alternative residential platform signal,None detected,Manufactured Housing,2026-05-19,2026-05-27,13,1,80,Stable,0,Persistent,53,69,62,53
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Brookfield -> Brookfield,Acquisition / Buyer,National,,2026-05-21,2026-05-26,7,0,74,Weakening,0,Fading,53,66,80,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Brookfield -> Los Angeles,Acquisition / Buyer,National,,2026-05-21,2026-05-26,7,0,74,Weakening,0,Fading,53,66,80,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Brookfield -> National,Acquisition / Buyer,National,,2026-05-21,2026-05-26,7,0,74,Weakening,0,Fading,53,66,80,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,CBRE,Disposition / Exit,National,General Residential,2026-05-20,2026-05-26,7,0,74,Weakening,0,Fading,53,66,80,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,"Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb -> National",Disposition / Seller,National,,2026-05-20,2026-05-26,7,0,74,Weakening,0,Fading,53,66,80,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,cushman,Disposition / Exit,New York,Apartment,2026-05-26,2026-05-27,2,1,58,Stable,0,Emerging,53,56,72,52
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,"Disposition / Exit - Southeast - Clear Height, Buligo Complete Sale of Midwest Manufacturing Facility -> CBRE",Financing Relationship,Southeast,,2026-05-26,2026-05-27,2,1,54,Stable,0,Emerging,53,54,70,71
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,"Acquisition - National - Missner Group Acquires 843,531 SF Industrial Portfolio in Indiana -> CBRE",Financing Relationship,National,,2026-05-26,2026-05-27,2,1,53,Stable,0,Emerging,53,53,69,70
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Los Angeles -> California,Disposition / Seller,California,,2026-05-19,2026-05-19,3,0,31,Weakening,0,Fading,53,40,58,41
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Regime,Financing Stress,Very Strong,,,2026-05-20,2026-05-27,10,1,96,Stable,0,Persistent,52,78,70,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Market / Region,Southeast,Developer Strategy,Southeast,,2026-05-20,2026-05-27,10,1,96,Stable,0,Persistent,52,78,70,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Market / Region,Sun Belt,Developer Strategy,Sun Belt,,2026-05-19,2026-05-27,13,1,96,Stable,0,Persistent,52,78,70,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,GP / Developer,Blackstone,JV / Partnership,New York,General Residential,2026-05-19,2026-05-27,13,1,94,Stable,0,Persistent,52,77,70,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership,New York,General Residential,2026-05-19,2026-05-27,13,1,94,Stable,0,Persistent,52,77,70,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Market / Region,Phoenix,Developer Strategy,Phoenix,,2026-05-20,2026-05-27,12,1,94,Stable,0,Persistent,52,77,70,59
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Development Start - National - Multifamily starts rose again in April,Development Start,National,Apartment,2026-05-22,2026-05-27,8,1,79,Stable,0,Persistent,52,68,62,53
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Residential Sector,Student Housing,Campus-adjacent demand and partnership signal,Sun Belt,Student Housing,2026-05-20,2026-05-27,7,1,79,Stable,0,Persistent,52,68,62,53
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Relationship Edge,Los Angeles -> Los Angeles,Entitlement / Permitting,Other / Unknown,,2026-05-24,2026-05-27,6,1,72,Stable,0,Persistent,52,64,78,58
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Construction Financing - Sun Belt - Hillpointe Secures $67M Construction Loan for Tampa Apartments and Breaks Ground,Construction Financing,Sun Belt,Apartment,2026-05-26,2026-05-27,2,1,57,Stable,0,Emerging,52,55,51,64
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Refinancing - New York - Black Bear Capital Arranges $39M Loan for Refinancing of Long Island Apartment Complex,Refinancing,New York,Apartment,2026-05-26,2026-05-27,2,1,57,Stable,0,Emerging,52,55,51,64
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,AvalonBay,No Clear Capital Flow Signal,National; New York,Apartment,2026-05-25,2026-05-26,3,0,56,Weakening,0,Fading,52,54,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Blackstone,Disposition / Exit,National,Affordable Housing,2026-05-26,2026-05-27,2,1,56,Stable,0,Emerging,52,54,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Equity Residential,No Clear Capital Flow Signal,National; New York,Apartment,2026-05-25,2026-05-26,3,0,56,Weakening,0,Fading,52,54,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Lender / Debt Provider,Fannie Mae,Development Start,National,Apartment,2026-05-25,2026-05-26,3,0,56,Weakening,0,Fading,52,54,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,ares,Disposition / Exit,National,Student Housing,2026-05-25,2026-05-26,3,0,56,Weakening,0,Fading,52,54,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,equity residential,General Project Signal,New York,Apartment,2026-05-25,2026-05-26,3,0,56,Weakening,0,Fading,52,54,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,Related Companies,General Project Signal,Southeast,Apartment,2026-05-26,2026-05-27,2,1,55,Stable,0,Emerging,52,54,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Institutional Capital Partner,ares,JV / Partnership,Other / Unknown,Student Housing,2026-05-26,2026-05-27,2,1,54,Stable,0,Emerging,52,53,70,51
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,Office-to-Residential Conversion - California - Historic Bank of Italy Building in San Jose to be Converted into Residential and Retail To...,Office-to-Residential Conversion,California,Mixed-Use Residential,2026-05-23,2026-05-23,1,0,36,Weakening,0,Fading,52,42,40,35
2026-05-27,20260527-013618-38446781,2026-05-27 01:36:18,Deal / Project,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",Entitlement / Permitting,California,Affordable Housing,2026-05-19,2026-05-20,3,0,35,Weakening,0,Fading,52,42,40,35
