run_date,run_id,raw_project_reference,canonical_project_id,canonical_project_name,canonical_location_key,address_or_location_clue,market,submarket,gp_or_developer,lender_or_capital_partner,residential_sector,source_file,occurrence_count,identity_confidence,matched_by,duplicate_project_cluster_id,needs_manual_review,notes
2026-07-10,20260710-235937-714bc49a,Pantzer Acquires Class A Multifamily in Downtown Stamford,PRJ-20260710-0126,Disposition / Exit - New York - Pantzer Acquires Class A Multifamily in Downtown Stamford,new york,New York,New York,Unknown,CBRE,New York,General Residential,relationship_graph.csv,10,100,exact address + developer match,DUP-0126,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Unknown,Colorado,Walker & Dunlop,walker & dunlop,Apartment,asset_parcel_intelligence.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Colorado,Unknown,Walker & Dunlop,Unknown,Apartment,deal_fingerprints.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Colorado,Colorado,Walker & Dunlop,walker & dunlop,Apartment,deal_pipeline.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Unknown,Colorado,Walker & Dunlop,walker & dunlop,Apartment,development_lifecycle.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Unknown,Colorado,Walker & Dunlop,Unknown,Apartment,lifecycle_transition.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Colorado,Unknown,Walker & Dunlop,Unknown,Apartment,opportunity_radar.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Colorado,Unknown,Walker & Dunlop,walker & dunlop,Apartment,distress_watchlist.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Community,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Colorado,Unknown,Walker & Dunlop,walker & dunlop,General Residential,relationship_graph.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Community,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Colorado,Unknown,Walker & Dunlop,Colorado,General Residential,relationship_graph.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Community,PRJ-20260710-0051,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,colorado,Colorado,Colorado,Unknown,Walker & Dunlop,Refinancing - Colorado - Walker & Dunlop Arranges $46.25M Refinance Loan for Colorado Multifamily Apartment Communi...,General Residential,relationship_graph.csv,10,100,exact address + developer match,DUP-0051,No,"Matched across 8 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,General Project Signal - Miami / Florida - Dezer Advancing Plan for 600 N. Miami Apartment Units,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Apartment,development_lifecycle.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Apartment,lifecycle_transition.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Apartment,opportunity_radar.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Multifamily,opportunity_radar.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,General Project Signal - Miami / Florida - Dezer Advancing Plan for 600 N. Miami Apartment Units,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Apartment,opportunity_radar.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Apartment,distress_watchlist.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,PRJ-20260710-0110,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,miami florida,Miami / Florida,Miami / Florida,Unknown,Unknown,Unknown,Multifamily,distress_watchlist.csv,10,80,address/location + market match,DUP-0110,No,"Matched across 5 source file(s): deal_fingerprints.csv, development_lifecycle.csv, distress_watchlist.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Seattle,CBRE,CBRE,Mixed-Use Residential,asset_parcel_intelligence.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Unknown,CBRE,Unknown,Mixed-Use Residential,deal_fingerprints.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Seattle,CBRE,cbre,Mixed-Use Residential,deal_pipeline.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Seattle,CBRE,CBRE,Mixed-Use Residential,development_lifecycle.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Seattle,CBRE,Unknown,Mixed-Use Residential,lifecycle_transition.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Unknown,CBRE,Unknown,Mixed-Use Residential,opportunity_radar.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Unknown,CBRE,cbre,General Residential,relationship_graph.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Unknown,CBRE,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,General Residential,relationship_graph.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,PRJ-20260710-0170,Acquisition - Seattle - Goodman Real Estate Sells Two Apartment Communities Near Seattle for $172M,seattle,Seattle,Seattle,Unknown,CBRE,Seattle,General Residential,relationship_graph.csv,9,100,exact address + developer match,DUP-0170,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Unknown,Connecticut,CBRE,CBRE,Apartment,asset_parcel_intelligence.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Connecticut,Unknown,CBRE,Unknown,Apartment,deal_fingerprints.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Connecticut,Connecticut,CBRE,cbre,Apartment,deal_pipeline.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Unknown,Connecticut,CBRE,CBRE,Apartment,development_lifecycle.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Unknown,Connecticut,CBRE,Unknown,Apartment,lifecycle_transition.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Connecticut,Unknown,CBRE,Unknown,Apartment,opportunity_radar.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Connecticut,Unknown,CBRE,cbre,General Residential,relationship_graph.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Connecticut,Unknown,CBRE,Connecticut,General Residential,relationship_graph.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,PRJ-20260710-0052,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,connecticut,Connecticut,Connecticut,Unknown,CBRE,Disposition / Exit - Connecticut - CBRE Announces $221M Sale of Luxury Apartment Community in Stamford Connecticut,General Residential,relationship_graph.csv,9,100,exact address + developer match,DUP-0052,No,"Matched across 7 source file(s): asset_parcel_intelligence.csv, deal_fingerprints.csv, deal_pipeline.csv, development_lifecycle.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Multifamily,asset_parcel_intelligence.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,General Project Signal - Miami / Florida - Dezer Advancing Plan for 600 N. Miami Apartment Units,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Apartment,asset_parcel_intelligence.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Apartment,asset_parcel_intelligence.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Multifamily,development_lifecycle.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,General Project Signal - Miami / Florida - Dezer Advancing Plan for 600 N. Miami Apartment Units,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Apartment,development_lifecycle.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Apartment,development_lifecycle.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Apartment,lifecycle_transition.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,General Project Signal - Miami / Florida - Dezer Advancing Plan for 600 N. Miami Apartment Units,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Apartment,lifecycle_transition.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,PRJ-20260710-0177,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,south florida,South Florida,Unknown,South Florida,Unknown,Unknown,Multifamily,lifecycle_transition.csv,9,80,address/location + market match,DUP-0177,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,PRJ-20260710-0042,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,atlanta,Atlanta,Unknown,Atlanta,Unknown,Unknown,Mixed-Use Residential,asset_parcel_intelligence.csv,9,80,address/location + market match,DUP-0042,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M,PRJ-20260710-0042,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,atlanta,Atlanta,Unknown,Atlanta,Unknown,Unknown,Apartment,asset_parcel_intelligence.csv,9,80,address/location + market match,DUP-0042,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,BTR / Build-to-Rent - Atlanta / Georgia - NexMetro Opening First Atlanta-Area BTR Community,PRJ-20260710-0042,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,atlanta,Atlanta,Unknown,Atlanta,Unknown,Unknown,BTR / Single-Family Rental,asset_parcel_intelligence.csv,9,80,address/location + market match,DUP-0042,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,PRJ-20260710-0042,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,atlanta,Atlanta,Unknown,Atlanta,Unknown,Unknown,Mixed-Use Residential,development_lifecycle.csv,9,80,address/location + market match,DUP-0042,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
2026-07-10,20260710-235937-714bc49a,BTR / Build-to-Rent - Atlanta / Georgia - NexMetro Opening First Atlanta-Area BTR Community,PRJ-20260710-0042,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,atlanta,Atlanta,Unknown,Atlanta,Unknown,Unknown,BTR / Single-Family Rental,development_lifecycle.csv,9,80,address/location + market match,DUP-0042,No,"Matched across 3 source file(s): asset_parcel_intelligence.csv, development_lifecycle.csv, lifecycle_transition.csv"
