run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-05-29,20260529-230138-14a22af3,SQ-20260529-083,PRJ-20260529-0074,Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,Los Angeles,Unknown,General Project Signal - Los Angeles - Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-087,PRJ-20260529-0088,Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-A Multifamily on Philadelphia Waterfront,National,Unknown,Construction Financing - National - Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-...,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-089,PRJ-20260529-0070,"Covina Apartments Trade on In-Place Cash Flow, Rental Upside",Los Angeles,Unknown,"Disposition / Exit - Los Angeles - Covina Apartments Trade on In-Place Cash Flow, Rental Upside",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-091,PRJ-20260529-0069,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Los Angeles,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-094,PRJ-20260529-0094,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",New York,Unknown,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-100,PRJ-20260529-0073,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Los Angeles,Unknown,Entitlement / Permitting - Los Angeles - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-101,PRJ-20260529-0089,JBG SMITH Commences Office-to-Residential Conversion in National Landing,National,Unknown,Office-to-Residential Conversion - National - JBG SMITH Commences Office-to-Residential Conversion in National Landing,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-103,PRJ-20260529-0076,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",Los Angeles,Unknown,"JV / Partnership - Los Angeles - Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-105,PRJ-20260529-0071,Metro breaks ground on North Hollywood - Pasadena BRT line,Los Angeles,Unknown,Disposition / Exit - Los Angeles - Metro breaks ground on North Hollywood - Pasadena BRT line,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-106,PRJ-20260529-0078,Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South LA,Los Angeles,Unknown,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-107,PRJ-20260529-0054,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-110,PRJ-20260529-0075,Renderings revealed: Arts District towers at 2143 E. Violet Street,Los Angeles,Unknown,General Project Signal - Los Angeles - Renderings revealed: Arts District towers at 2143 E. Violet Street,General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-113,PRJ-20260529-0130,Cambridge Properties Bringing New Life to Aging Charlotte Center,Sun Belt,Unknown,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-114,PRJ-20260529-0131,Empire Group Starts Work on $170M Phoenix Apartment Tower,Sun Belt,Unknown,General Project Signal - Sun Belt - Empire Group Starts Work on $170M Phoenix Apartment Tower,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-115,PRJ-20260529-0133,Georgia Tech Student Housing Investors Ink Refi,Sun Belt,Unknown,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-116,PRJ-20260529-0129,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Unknown,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-117,PRJ-20260529-0095,IPA Arranges $27M Acquisition Loan for Apartment Community in D.C’s NoMa District,New York,Unknown,JV / Partnership - New York - IPA Arranges $27M Acquisition Loan for Apartment Community in D.C’s NoMa District,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-118,PRJ-20260529-0132,Insignia Pursuing Embassy Row Redevelopment,Sun Belt,Unknown,General Project Signal - Sun Belt - Insignia Pursuing Embassy Row Redevelopment,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-119,PRJ-20260529-0125,Miami Apartments Trade for $109.9M,Sun Belt,Unknown,Acquisition - Sun Belt - Miami Apartments Trade for $109.9M,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-120,PRJ-20260529-0062,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Unknown,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-121,PRJ-20260529-0126,Work Begins on 94-Unit Scottsdale Luxury BTR Community,Sun Belt,Unknown,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-049,PRJ-20260529-0007,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,California,Los Angeles,Unknown,Apartment,45,23,60,60,49,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-051,PRJ-20260529-0028,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,48,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-052,PRJ-20260529-0033,PNC Bank Refis West Village Apartment Building With $404M Loan,New York,Manhattan,Unknown,Apartment,45,23,60,60,48,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-060,PRJ-20260529-0092,Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-A Multifamily on Philadelphia Waterfront,Other / Unknown,Los Angeles,Unknown,Multifamily,45,33,60,60,38,47,Weak Signal,Speculative,Moderate,Likely Noise,1,3,Needs Review,Partial,Track only,"1 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-123,PRJ-20260529-0060,Aventon to Build 270-Unit Port Richey Rental Community,Florida,Unknown,Acquisition - Florida - Aventon to Build 270-Unit Port Richey Rental Community,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-057,PRJ-20260529-0018,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,40,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-062,PRJ-20260529-0026,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-063,PRJ-20260529-0021,40 apartments slated for 4080 Lafayette Place in Culver City,Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-064,PRJ-20260529-0010,Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-069,PRJ-20260529-0038,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-070,PRJ-20260529-0020,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-073,PRJ-20260529-0042,Joint Venture of PCCP and Alliance Residential Company Acquires 184-Unit Multifamily Community in Riverside California,Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-074,PRJ-20260529-0005,Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South LA,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-076,PRJ-20260529-0032,"New Rendering For 650 Divisadero Street, San Francisco",Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-077,PRJ-20260529-0014,Renderings revealed: Arts District towers at 2143 E. Violet Street,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-29,20260529-230138-14a22af3,SQ-20260529-093,PRJ-20260529-0079,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Other / Unknown,Los Angeles,Wood Partners,Apartment,45,23,75,60,22,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-098,PRJ-20260529-0077,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Other / Unknown,Los Angeles,Lincoln Property Company,Apartment,45,23,75,60,22,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-29,20260529-230138-14a22af3,SQ-20260529-035,PRJ-20260529-0011,Garden Communities Launches Leasing at Luxury Multifamily Community Gardens at Roseland in Roseland New Jersey,Other / Unknown,Unknown,Unknown,Apartment,45,46,60,60,58,44,Weak Signal,Speculative,High,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",partial source diversity; some recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-059,PRJ-20260529-0003,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,34,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-048,PRJ-20260529-0012,Multifamily Community River Oaks Apartments in Norfolk Virginia Sells for $10M with Acquisition Financing,Other / Unknown,Unknown,Unknown,Apartment,45,46,60,60,51,42,Weak Signal,Speculative,High,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",partial source diversity; some recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-081,PRJ-20260529-0068,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Other / Unknown,Koreatown,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-084,PRJ-20260529-0027,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-085,PRJ-20260529-0086,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-086,PRJ-20260529-0040,Aventon to Build 270-Unit Port Richey Rental Community,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-088,PRJ-20260529-0058,Brixton Capital Bolsters Dallas Footprint with 288-Unit Apartment Acquisition,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-090,PRJ-20260529-0024,"Covina Apartments Trade on In-Place Cash Flow, Rental Upside",Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-092,PRJ-20260529-0065,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Other / Unknown,Hollywood,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-095,PRJ-20260529-0002,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-096,PRJ-20260529-0099,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-097,PRJ-20260529-0017,El-Ad Pays $45.5M for Coconut Grove Property,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-099,PRJ-20260529-0121,Entitlement / Permitting - Southeast - 40 apartments slated for 4080 Lafayette Place in Culver City,Other / Unknown,Southeast,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-102,PRJ-20260529-0016,JBG SMITH Commences Office-to-Residential Conversion in National Landing,Other / Unknown,Los Angeles,Unknown,Office-to-Residential Conversion,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-104,PRJ-20260529-0036,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-108,PRJ-20260529-0034,PNC Bank Refis West Village Apartment Building With $404M Loan,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-109,PRJ-20260529-0085,PNC Bank Refis West Village Apartment Building With $404M Loan,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-111,PRJ-20260529-0029,Stout Management Company Selected to Manage Vegas View Flats Affordable Housing Community in North Las Vegas,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-112,PRJ-20260529-0008,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-122,PRJ-20260529-0112,$910M Student Housing Portfolio Sale Facilitated by Institutional Property Joint Venture,Other / Unknown,Unknown,JV / Partnership - Other / Unknown - $910M Student Housing Portfolio Sale Facilitated by Institutional Property Joint Venture,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
