run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-090,PRJ-20260531-0043,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-093,PRJ-20260531-0062,"RAND reviews ULA impacts, Mayor's race focuses on housing, and more",Los Angeles,Unknown,"JV / Partnership - Los Angeles - RAND reviews ULA impacts, Mayor's race focuses on housing, and more",General Residential,50,23,85,60,22,49,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-095,PRJ-20260531-0112,Cambridge Properties Bringing New Life to Aging Charlotte Center,Sun Belt,Unknown,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-096,PRJ-20260531-0113,Empire Group Starts Work on $170M Phoenix Apartment Tower,Sun Belt,Unknown,General Project Signal - Sun Belt - Empire Group Starts Work on $170M Phoenix Apartment Tower,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-097,PRJ-20260531-0116,Georgia Tech Student Housing Investors Ink Refi,Sun Belt,Unknown,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-098,PRJ-20260531-0111,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Unknown,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-099,PRJ-20260531-0081,IPA Arranges $27M Acquisition Loan for Apartment Community in D.C’s NoMa District,New York,Unknown,JV / Partnership - New York - IPA Arranges $27M Acquisition Loan for Apartment Community in D.C’s NoMa District,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-100,PRJ-20260531-0115,Insignia Pursuing Embassy Row Redevelopment,Sun Belt,Unknown,General Project Signal - Sun Belt - Insignia Pursuing Embassy Row Redevelopment,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-101,PRJ-20260531-0107,Miami Apartments Trade for $109.9M,Sun Belt,Unknown,Acquisition - Sun Belt - Miami Apartments Trade for $109.9M,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-102,PRJ-20260531-0048,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Unknown,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-103,PRJ-20260531-0108,Work Begins on 94-Unit Scottsdale Luxury BTR Community,Sun Belt,Unknown,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,General Residential,50,28,85,60,20,49,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; some recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-041,PRJ-20260531-0032,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",California,Inland Empire,Unknown,Apartment,45,23,60,60,49,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-040,PRJ-20260531-0007,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,California,Los Angeles,Unknown,Apartment,45,23,60,60,49,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-042,PRJ-20260531-0023,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,48,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-043,PRJ-20260531-0024,PNC Bank Refis West Village Apartment Building With $404M Loan,New York,Manhattan,Unknown,Apartment,45,23,60,60,48,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-104,PRJ-20260531-0082,Affinius Capital Led Joint Venture Closes $3.5B Acquisition of Veris Residential,New York,Unknown,Refinancing - New York - Affinius Capital Led Joint Venture Closes $3.5B Acquisition of Veris Residential,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-105,PRJ-20260531-0046,Aventon to Build 270-Unit Port Richey Rental Community,Florida,Unknown,Acquisition - Florida - Aventon to Build 270-Unit Port Richey Rental Community,General Residential,50,23,85,60,12,47,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-047,PRJ-20260531-0015,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,40,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-051,PRJ-20260531-0021,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-052,PRJ-20260531-0010,Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-055,PRJ-20260531-0029,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-056,PRJ-20260531-0017,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Other / Unknown,Los Angeles,Unknown,Apartment,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-058,PRJ-20260531-0013,JBG SMITH Begins Latest Office-to-Residential Conversion in National Landing Northern Virginia,Other / Unknown,Los Angeles,Unknown,Office-to-Residential Conversion,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-059,PRJ-20260531-0078,JBG SMITH Begins Latest Office-to-Residential Conversion in National Landing Northern Virginia,Other / Unknown,Los Angeles,Unknown,Office-to-Residential Conversion,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-062,PRJ-20260531-0005,Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South LA,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,28,60,60,30,45,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-076,PRJ-20260531-0065,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Other / Unknown,Los Angeles,Wood Partners,Apartment,45,23,75,60,22,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-081,PRJ-20260531-0063,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Other / Unknown,Los Angeles,Lincoln Property Company,Apartment,45,23,75,60,22,45,Weak Signal,Speculative,Moderate,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; specific project / sponsor / location clues
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-049,PRJ-20260531-0003,Grand Peaks Sells Miami-Area Apartments for $65.5M,Sun Belt,Miami,Unknown,Apartment,45,23,60,60,34,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-065,PRJ-20260531-0101,$46M Bridge Loan Refinances Newly Built Moreno Valley Apartments Villa Annette,Other / Unknown,Unknown,Refinancing - Other / Unknown - $46M Bridge Loan Refinances Newly Built Moreno Valley Apartments Villa Annette,General Residential,50,23,65,60,22,44,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-045,PRJ-20260531-0011,CJM Development Completes 168-Unit Utah Multifamily Affordable Housing Community,Other / Unknown,Unknown,Unknown,Affordable Housing,45,46,60,60,48,42,Weak Signal,Speculative,High,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",partial source diversity; some recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-067,PRJ-20260531-0054,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Other / Unknown,Koreatown,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-069,PRJ-20260531-0022,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-070,PRJ-20260531-0073,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-071,PRJ-20260531-0031,Aventon to Build 270-Unit Port Richey Rental Community,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-073,PRJ-20260531-0019,"Covina Apartments Trade on In-Place Cash Flow, Rental Upside",Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-075,PRJ-20260531-0051,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Other / Unknown,Hollywood,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-078,PRJ-20260531-0002,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-079,PRJ-20260531-0086,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-080,PRJ-20260531-0014,El-Ad Pays $45.5M for Coconut Grove Property,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-086,PRJ-20260531-0027,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-089,PRJ-20260531-0033,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-091,PRJ-20260531-0025,PNC Bank Refis West Village Apartment Building With $404M Loan,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-092,PRJ-20260531-0072,PNC Bank Refis West Village Apartment Building With $404M Loan,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-094,PRJ-20260531-0008,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-106,PRJ-20260531-0087,"Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut",Other / Unknown,Unknown,"Acquisition - Other / Unknown - Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut",General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-107,PRJ-20260531-0096,Builders Stay Cautious as Single-Family Permits Weaken,Other / Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-108,PRJ-20260531-0088,CJM Development Completes 168-Unit Utah Multifamily Affordable Housing Community,Other / Unknown,Unknown,Development Start - Other / Unknown - CJM Development Completes 168-Unit Utah Multifamily Affordable Housing Community,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-109,PRJ-20260531-0094,Colorado Coalition for the Homeless Converting Downtown Denver YMCA Space to Multifamily Affordable Housing Apartments,Other / Unknown,Unknown,Disposition / Exit - Other / Unknown - Colorado Coalition for the Homeless Converting Downtown Denver YMCA Space to Multifamily A...,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-110,PRJ-20260531-0089,First Quarter 2026 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-111,PRJ-20260531-0090,Fourth Quarter 2025 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-112,PRJ-20260531-0098,Merchants Capital Provides $99M in Financing for Indiana Workforce Housing,Other / Unknown,Unknown,General Project Signal - Other / Unknown - Merchants Capital Provides $99M in Financing for Indiana Workforce Housing,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-113,PRJ-20260531-0091,Missing Middle Weakness,Other / Unknown,Unknown,Development Start - Other / Unknown - Missing Middle Weakness,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-114,PRJ-20260531-0099,Multifamily Absorption Rate Remains Below 50%,Other / Unknown,Unknown,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-115,PRJ-20260531-0095,NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Other / Unknown,Unknown,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-116,PRJ-20260531-0092,Overall Housing Starts Inch Lower in 2025,Other / Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-117,PRJ-20260531-0100,"Scion Group, Ares Management Corp. partner for $910M student housing buy",Other / Unknown,Unknown,"JV / Partnership - Other / Unknown - Scion Group, Ares Management Corp. partner for $910M student housing buy",General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-118,PRJ-20260531-0097,Scissor stairs may lower Washington multifamily building costs,Other / Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Scissor stairs may lower Washington multifamily building costs,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-119,PRJ-20260531-0093,Third Quarter 2025 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-31,20260531-230156-2ca508a0,SQ-20260531-029,PRJ-20260531-0012,JBG SMITH Begins Latest Office-to-Residential Conversion in National Landing Northern Virginia,National,Unknown,Unknown,Office-to-Residential Conversion,45,28,60,60,58,40,Weak Signal,Speculative,High,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; some recurrence; limited specificity; false-positive risk needs review
