run_date,run_id,run_timestamp,canonical_source_entity,canonical_target_entity,relationship_type,market,deal_type,first_seen_date,last_seen_date,repeat_interaction_count,relationship_persistence_score,partnership_stability_label,strategic_relationship_label,capital_alignment_label,relationship_momentum,current_run_signal_count
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,General Project Signal - National - Lument Closes $28M Loan for Ohio Multifamily Property,U.S.,Market Expansion,National,General Project Signal,2026-06-01,2026-06-02,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,General Project Signal - National - Multifamily construction spending lower in April,National,Market Expansion,National,General Project Signal,2026-06-02,2026-06-02,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,General Project Signal - Other / Unknown - Colibri Commons Affordable Housing Opens in East Palo Alto,General Project Signal - Other / Unknown - Colibri Commons Affordable Housing Opens in East Palo Alto,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-26,2026-05-28,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri","General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-22,2026-05-26,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,General Project Signal - Other / Unknown - Merchants Capital Provides $99M in Financing for Indiana Workforce Housing,General Project Signal - Other / Unknown - Merchants Capital Provides $99M in Financing for Indiana Workforce Housing,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-29,2026-06-01,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-19,2026-06-10,43,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Greystar,Sun Belt,Market Expansion,Miami / Florida,General Project Signal,2026-06-05,2026-06-10,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Greystar,Greystar,Pricing / Valuation Signal,Miami / Florida,General Project Signal,2026-06-05,2026-06-10,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Greystar,South Florida,Market Expansion,Miami / Florida,General Project Signal,2026-06-05,2026-06-10,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Greystone,Sun Belt,Financing Relationship,Phoenix / Arizona,Construction Financing,2026-06-05,2026-06-06,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Hanover Company,Los Angeles,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-23,2026-05-26,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Hanover Company,Houston,Disposition / Seller,Los Angeles / California,Disposition / Exit,2026-06-04,2026-06-09,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Hanover Company,Los Angeles,Disposition / Seller,Los Angeles / California,Disposition / Exit,2026-06-04,2026-06-09,20,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Harbor Group International,Los Angeles,Acquisition / Buyer,Atlanta / Georgia,Acquisition,2026-06-01,2026-06-02,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Harbor Group International,Sun Belt,Acquisition / Buyer,Atlanta / Georgia,Acquisition,2026-06-01,2026-06-02,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Hines,hines,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Hines,JLL,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,10,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Hines,New York,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,IPA,JV / Partnership - Houston / Texas - Longacre Acquires 541-Unit Houston Multifamily Community Scaling Joint Venture’s 17 State...,JV / Partnership,Houston / Texas,JV / Partnership,2026-06-05,2026-06-07,4,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,IPA,Los Angeles,Pricing / Valuation Signal,Los Angeles / California,General Project Signal,2026-06-06,2026-06-08,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,IPA,New York,JV / Partnership,New York City / New York,JV / Partnership,2026-06-07,2026-06-08,6,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,IPA,Houston / Texas,JV / Partnership,Houston / Texas,JV / Partnership,2026-06-05,2026-06-07,4,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,IPA,Houston,JV / Partnership,Houston / Texas,JV / Partnership,2026-06-05,2026-06-07,4,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,IPA,Sun Belt,Financing Relationship,Miami / Florida,Refinancing,2026-06-02,2026-06-02,12,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,IPA,Los Angeles,Market Expansion,Los Angeles / California,General Project Signal,2026-06-06,2026-06-08,8,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,JLL,Financing Relationship,New York City / New York,Refinancing,2026-06-05,2026-06-09,7,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,California,Disposition / Seller,California,Disposition / Exit,2026-06-02,2026-06-02,8,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,JLL,JV / Partnership,Los Angeles / California,JV / Partnership,2026-06-08,2026-06-09,4,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,California,Financing Relationship,California,Construction Financing,2026-05-19,2026-06-10,55,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,3
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,Freddie Mac,Financing Relationship,New York City / New York,Refinancing,2026-06-05,2026-06-09,7,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,JLL,Financing Relationship,Atlanta / Georgia,Disposition / Exit,2026-06-02,2026-06-04,6,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,Sun Belt,Disposition / Seller,Atlanta / Georgia,Disposition / Exit,2026-06-02,2026-06-04,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,California,Market Expansion,California,General Project Signal,2026-05-20,2026-06-10,44,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,JLL,Pricing / Valuation Signal,California,General Project Signal,2026-06-02,2026-06-10,17,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,JLL,Financing Relationship,California,Construction Financing,2026-05-19,2026-06-10,113,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,4
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,New York,Financing Relationship,New York City / New York,Refinancing,2026-06-05,2026-06-09,14,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,Los Angeles,Disposition / Seller,Atlanta / Georgia,Disposition / Exit,2026-06-02,2026-06-04,12,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,JLL,JLL,Financing Relationship,Other / Unknown,Construction Financing,2026-05-20,2026-06-06,9,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,"JV / Partnership - Other / Unknown - Scion Group, Ares Management Corp. partner for $910M student housing buy",ares,JV / Partnership,Other / Unknown,JV / Partnership,2026-05-26,2026-06-01,14,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Lincoln Property Company,Santa Monica,Entitlement / Permitting,Santa Monica / California,Entitlement / Permitting,2026-06-01,2026-06-02,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Lincoln Property Company,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-28,2026-06-01,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Lincoln Property Company,California,Entitlement / Permitting,Santa Monica / California,Entitlement / Permitting,2026-06-01,2026-06-02,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Lincoln Property Company,Sun Belt,Financing Relationship,Austin / Texas,Construction Financing,2026-06-04,2026-06-04,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Lincoln Property Company,Los Angeles,Entitlement / Permitting,Santa Monica / California,Entitlement / Permitting,2026-06-01,2026-06-02,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Lincoln Property Company,Los Angeles,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-28,2026-06-01,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,National,Market Expansion,National,Office-to-Residential Conversion,2026-05-29,2026-06-01,14,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Acquisition / Buyer,Other / Unknown,Acquisition,2026-06-04,2026-06-10,15,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Entitlement / Permitting,Atlanta / Georgia,Entitlement / Permitting,2026-06-01,2026-06-04,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-20,2026-06-10,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Houston,Acquisition / Buyer,Houston / Texas,Acquisition,2026-06-01,2026-06-05,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Market Expansion,Dallas / Texas,General Project Signal,2026-06-04,2026-06-10,17,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,California,Development Activity,California,Development Start,2026-05-19,2026-06-09,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Market Expansion,Atlanta / Georgia,General Project Signal,2026-06-01,2026-06-10,23,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-24,2026-06-10,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Disposition / Seller,Los Angeles,Disposition / Exit,2026-05-19,2026-06-01,32,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,California,JV / Partnership,San Francisco / California,JV / Partnership,2026-06-04,2026-06-05,10,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,California,Entitlement / Permitting,San Francisco / California,Entitlement / Permitting,2026-06-01,2026-06-02,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Houston / Texas,JV / Partnership,Houston / Texas,JV / Partnership,2026-06-01,2026-06-02,5,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Florida,Acquisition / Buyer,Florida,Acquisition,2026-05-26,2026-06-09,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Houston,JV / Partnership,Houston / Texas,JV / Partnership,2026-06-01,2026-06-02,5,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Disposition / Seller,Dallas / Texas,Disposition / Exit,2026-06-04,2026-06-05,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,California,JV / Partnership,Santa Monica / California,JV / Partnership,2026-06-01,2026-06-02,7,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,JV / Partnership,Los Angeles,JV / Partnership,2026-05-19,2026-06-01,18,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Entitlement / Permitting,Los Angeles,Entitlement / Permitting,2026-05-19,2026-06-01,59,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Texas,Acquisition / Buyer,Texas,Acquisition,2026-05-20,2026-05-21,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Development Activity,Los Angeles / California,Development Start,2026-06-04,2026-06-05,8,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Market Expansion,Dallas / Texas,General Project Signal,2026-06-04,2026-06-10,17,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-06-01,12,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-06-04,28,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,San Francisco,Entitlement / Permitting,San Francisco / California,Entitlement / Permitting,2026-06-01,2026-06-02,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Market Expansion,Atlanta / Georgia,General Project Signal,2026-06-01,2026-06-10,23,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-19,2026-06-01,94,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Financing Relationship,Atlanta / Georgia,Refinancing,2026-06-01,2026-06-10,20,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,New York,Disposition / Seller,New York,Disposition / Exit,2026-05-20,2026-05-20,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Berkadia,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-06-01,23,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Disposition / Seller,Los Angeles / California,Disposition / Exit,2026-06-01,2026-06-02,30,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-20,2026-05-20,8,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,ares,JV / Partnership,National,JV / Partnership,2026-05-20,2026-05-27,10,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Acquisition / Buyer,Los Angeles / California,Acquisition,2026-06-04,2026-06-09,24,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Santa Monica,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,2026-06-01,2026-06-05,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Santa Monica,JV / Partnership,Santa Monica / California,JV / Partnership,2026-06-01,2026-06-02,7,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,San Francisco,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-06-01,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Financing Relationship,Other / Unknown,Construction Financing,2026-05-30,2026-06-09,9,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Freddie Mac,Financing Relationship,New York,Refinancing,2026-05-29,2026-06-01,8,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Financing Relationship,Sun Belt,Construction Financing,2026-05-21,2026-06-01,44,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,New York,Entitlement / Permitting,New York,Entitlement / Permitting,2026-05-20,2026-06-07,13,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,JV / Partnership,Los Angeles / California,JV / Partnership,2026-06-01,2026-06-01,4,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,2026-06-01,2026-06-10,104,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Washington Dc,Market Expansion,Washington DC,General Project Signal,2026-06-05,2026-06-08,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Market Expansion,Los Angeles,Modular / Construction Innovation,2026-05-19,2026-06-10,56,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Washington Dc,JV / Partnership,Washington DC,JV / Partnership,2026-06-01,2026-06-02,5,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Financing Relationship,Los Angeles / California,Construction Financing,2026-06-01,2026-06-09,24,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Washington DC,Market Expansion,Washington DC,General Project Signal,2026-06-05,2026-06-08,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,U.S.,Market Expansion,National,Modular / Construction Innovation,2026-06-04,2026-06-08,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Houston / Texas,Acquisition / Buyer,Houston / Texas,Acquisition,2026-06-01,2026-06-05,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Washington DC,JV / Partnership,Washington DC,JV / Partnership,2026-06-01,2026-06-02,5,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Disposition / Seller,Dallas / Texas,Disposition / Exit,2026-06-04,2026-06-05,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,National,JV / Partnership,National,JV / Partnership,2026-05-20,2026-05-27,10,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,California,Market Expansion,California,General Project Signal,2026-05-22,2026-06-05,16,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,JLL,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Southeast,Entitlement / Permitting,Southeast,Entitlement / Permitting,2026-05-27,2026-05-30,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,South Florida,Financing Relationship,Miami / Florida,Construction Financing,2026-06-01,2026-06-10,20,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Financing Relationship,Miami / Florida,Construction Financing,2026-06-01,2026-06-10,24,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,New York,Financing Relationship,New York City / New York,Refinancing,2026-06-01,2026-06-04,8,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,San Francisco,Market Expansion,California,General Project Signal,2026-05-22,2026-05-27,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Market Expansion,Sun Belt,BTR / Build-to-Rent,2026-05-19,2026-06-10,23,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Market Expansion,Los Angeles / California,General Project Signal,2026-06-01,2026-06-10,26,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,New York,Financing Relationship,New York,Construction Financing,2026-05-20,2026-06-01,31,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Entitlement / Permitting,Atlanta / Georgia,Entitlement / Permitting,2026-06-01,2026-06-04,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Sun Belt,Market Expansion,Phoenix / Arizona,BTR / Build-to-Rent,2026-06-01,2026-06-10,19,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,Financing Relationship,Atlanta / Georgia,Refinancing,2026-06-01,2026-06-10,20,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-06-10,20260610-115707-124173e2,2026-06-10 11:57:07,Los Angeles,Los Angeles,General Association,Other / Unknown,Office-to-Residential Conversion,2026-06-04,2026-06-07,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
