run_date,run_id,run_timestamp,entity_type,entity_name,signal_type,market_or_region,residential_sector,first_seen_date,last_seen_date,observation_count,current_run_signal_count,persistence_score,momentum_direction,signal_acceleration,recurring_signal_label,historical_importance_score,longitudinal_conviction_score,institutional_persistence_score,capital_flow_strength_score
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Berkadia -> Berkadia,Financing Relationship,Sun Belt,,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,60,68,80,79
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,CBRE -> CBRE,Financing Relationship,Other / Unknown,,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,60,68,80,79
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Fannie Mae -> Fannie Mae,Financing Relationship,New York,,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,60,68,80,79
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Fannie Mae -> New York,Financing Relationship,New York,,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,60,68,80,79
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Apartment,Core rental housing underwriting and pipeline signal,Other / Unknown,Apartment,2026-05-14,2026-05-19,50,1,97,Stable,0,Persistent,59,82,71,60
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Blackstone -> Blackstone,Pricing / Valuation Signal,New York,,2026-05-14,2026-05-19,50,1,92,Stable,0,Persistent,59,79,88,66
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Blackstone -> New York,Market Expansion,New York,,2026-05-14,2026-05-19,50,1,91,Stable,0,Persistent,59,78,88,65
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Sun Belt -> Sun Belt,Acquisition / Buyer,Sun Belt,,2026-05-18,2026-05-19,45,4,91,Stable,0,Persistent,59,78,88,65
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Lender / Debt Provider,JLL,Office-to-Residential Conversion,Sun Belt,Office-to-Residential Conversion,2026-05-19,2026-05-19,7,1,76,Stable,0,Persistent,59,69,80,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Lender / Debt Provider,Berkadia,General Project Signal,Sun Belt,Multifamily,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,59,68,80,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Institutional Capital Partner,Crescent Communities,No Clear Capital Flow Signal,Sun Belt,Mixed-Use Residential,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,59,68,80,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Lender / Debt Provider,walker & dunlop,General Project Signal,Other / Unknown,Affordable Housing,2026-05-19,2026-05-19,7,1,74,Stable,0,Persistent,59,68,80,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,General Residential,General residential financing signal,Los Angeles,General Residential,2026-05-18,2026-05-18,2,0,52,Weakening,0,Fading,59,55,48,62
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Affordable Housing,Affordability and subsidy program monitoring signal,Other / Unknown,Affordable Housing,2026-05-14,2026-05-19,31,1,96,Stable,0,Persistent,58,81,70,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,BTR / Single-Family Rental,Potential expansion or product diversification signal,Other / Unknown,BTR / Single-Family Rental,2026-05-14,2026-05-19,12,1,95,Stable,0,Persistent,58,80,70,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Institutional Capital Partner,Blackstone,General Project Signal,New York,General Residential,2026-05-14,2026-05-19,50,1,90,Stable,0,Persistent,58,77,88,65
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Sun Belt,Market Expansion,Sun Belt,,2026-05-18,2026-05-19,45,1,89,Stable,0,Persistent,58,77,87,65
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Sun Belt -> Sun Belt,Market Expansion,Sun Belt,,2026-05-19,2026-05-19,14,2,89,Stable,0,Persistent,58,77,87,65
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Sun Belt -> Sun Belt,Development Activity,Sun Belt,,2026-05-19,2026-05-19,14,2,89,Stable,0,Persistent,58,77,87,65
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Acquisition - National - Core Spaces Closes $1.6B Student Housing Fund -> U.S.,Acquisition / Buyer,National,,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,"Acquisition - Other / Unknown - Chozick Realty Arranges $3M Sale of Student Housing Building in Mansfield, Connecticut -> Acquisition - Other / Unknown - Chozick Realty Arranges $3M Sale of Student Housing Building in Mansfield, Connecticut",Acquisition / Buyer,Other / Unknown,,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,"Acquisition - Other / Unknown - Colliers Brokers Sale of 321,000 SF Office Building in Kansas City -> Acquisition - Other / Unknown - Colliers Brokers Sale of 321,000 SF Office Building in Kansas City",Acquisition / Buyer,Other / Unknown,,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Alliance Residential -> Sun Belt,Acquisition / Buyer,Sun Belt,,2026-05-18,2026-05-18,51,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,BTR / Build-to-Rent - National - Cushman & Wakefield Brokers $26.4M Sale of 108-Home Built-to-Rent Multifamily Community Th... -> National,Market Expansion,National,,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Development Start - Other / Unknown - Missing Middle Weakness -> Development Start - Other / Unknown - Missing Middle Weakness,Development Activity,Other / Unknown,,2026-05-14,2026-05-19,50,1,88,Stable,0,Persistent,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Disposition / Exit - Other / Unknown - Multifamily CMBS maturities jumped to 7.71% in April: Trepp -> Disposition / Exit - Other / Unknown - Multifamily CMBS maturities jumped to 7.71% in April: Trepp,Disposition / Seller,Other / Unknown,,2026-05-14,2026-05-18,43,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024 -> Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting,Other / Unknown,,2026-05-14,2026-05-19,50,1,88,Stable,0,Persistent,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,JLL -> Sun Belt,Market Expansion,Sun Belt,,2026-05-19,2026-05-19,14,2,88,Stable,0,Persistent,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Florida,Market Expansion,Florida,,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Los Angeles,Acquisition / Buyer,National,,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Sun Belt,Disposition / Seller,Sun Belt,,2026-05-18,2026-05-18,76,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,New York -> New York,Disposition / Seller,New York,,2026-05-14,2026-05-18,34,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Sun Belt -> Houston,Acquisition / Buyer,Sun Belt,,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Sun Belt -> Sun Belt,JV / Partnership,Sun Belt,,2026-05-18,2026-05-18,34,0,88,Weakening,0,Fading,58,76,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Construction Financing - Other / Unknown - CBRE Secures $30.7M Construction Loan for Luxury Multifamily Property The Vail in West Cal...,Construction Financing,Other / Unknown,Affordable Housing,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,58,68,60,71
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Refinancing - New York - Greystone Provides $16M in Fannie Mae Financing for Multifamily Property Coventry Village...,Refinancing,New York,Multifamily,2026-05-14,2026-05-14,24,0,74,Weakening,0,Fading,58,68,60,71
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data -> Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,,2026-05-14,2026-05-19,50,1,87,Stable,0,Persistent,57,75,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025 -> Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Activity,Other / Unknown,,2026-05-14,2026-05-19,50,1,87,Stable,0,Persistent,57,75,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data -> Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,,2026-05-14,2026-05-19,50,1,87,Stable,0,Persistent,57,75,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken -> Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting,Other / Unknown,,2026-05-14,2026-05-19,50,1,87,Stable,0,Persistent,57,75,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,"Entitlement / Permitting - Other / Unknown - Preliminary Permits Filed For 3350 West Bayshore Road, Palo Alto -> Entitlement / Permitting - Other / Unknown - Preliminary Permits Filed For 3350 West Bayshore Road, Palo Alto",Entitlement / Permitting,Other / Unknown,,2026-05-18,2026-05-19,25,1,87,Stable,0,Persistent,57,75,86,64
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50% -> General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Pricing / Valuation Signal,Other / Unknown,,2026-05-14,2026-05-19,50,1,86,Stable,0,Persistent,57,74,86,63
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Acquisition - National - Core Spaces Closes $1.6B Student Housing Fund,Acquisition,National,Student Housing,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Acquisition - National - TruCore Industrial Acquires 71,552 SF Single-Tenant Property in Peoria, Illinois",Acquisition,National,Multifamily,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Acquisition - Other / Unknown - Chozick Realty Arranges $3M Sale of Student Housing Building in Mansfield, Connecticut",Acquisition,Other / Unknown,Student Housing,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Acquisition - Other / Unknown - Colliers Brokers Sale of 321,000 SF Office Building in Kansas City",Acquisition,Other / Unknown,Multifamily,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Acquisition - Other / Unknown - Guardian Acquires 332-Unit Ladd Tower Apartment Building in Downtown Portland,Acquisition,Other / Unknown,Apartment,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Acquisition - Sun Belt - Alliance Residential to Develop 312-Unit Apartment Community in Mt. Juliet, Tennessee",Acquisition,Sun Belt,Mixed-Use Residential,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Acquisition - Sun Belt - Outrigger Industrial Sells 1 MSF Building at Generation Park in Northeast Houston,Acquisition,Sun Belt,BTR / Single-Family Rental,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,Alliance Residential,Acquisition,Sun Belt,Mixed-Use Residential,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,Alliance Residential,acquisition,Sun Belt,Mixed-Use Residential,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,BTR / Build-to-Rent - Florida - Adam America Real Estate and Stellar Communities Deliver First Homes at Havens at Palm Bay...,BTR / Build-to-Rent,Florida,BTR / Single-Family Rental,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,BTR / Build-to-Rent - National - Cushman & Wakefield Brokers $26.4M Sale of 108-Home Built-to-Rent Multifamily Community Th...,BTR / Build-to-Rent,National,BTR / Single-Family Rental,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,BTR / Build-to-Rent - Sun Belt - NexMetro Opening 24th New Build-to-Rent Community in Phoenix Market Avilla Bella Camino,BTR / Build-to-Rent,Sun Belt,BTR / Single-Family Rental,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,BTR / Single-Family Rental,Potential expansion or product diversification signal,Sun Belt,BTR / Single-Family Rental,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,BTR / Single-Family Rental,Potential expansion or product diversification signal,National,BTR / Single-Family Rental,2026-05-14,2026-05-18,21,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Development Start - Other / Unknown - Missing Middle Weakness,Development Start,Other / Unknown,Apartment,2026-05-14,2026-05-19,50,1,88,Stable,0,Persistent,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - Other / Unknown - Multifamily CMBS maturities jumped to 7.71% in April: Trepp,Disposition / Exit,Other / Unknown,Apartment,2026-05-14,2026-05-18,43,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - Sun Belt - Institutional Property Advisors Brokers Multifamily Asset Sale in Suburban Dallas,Disposition / Exit,Sun Belt,Multifamily,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - Sun Belt - Institutional Property Advisors Closes Sale and Arranges Financing for Dallas Multifamily...,Disposition / Exit,Sun Belt,Mixed-Use Residential,2026-05-18,2026-05-18,19,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"JV / Partnership - Sun Belt - CFAM, RPM Living Acquire 380-Unit Waterfront Multifamily Community in North Miami",JV / Partnership,Sun Belt,Apartment,2026-05-18,2026-05-18,17,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Multifamily,Core rental housing underwriting and pipeline signal,Other / Unknown,Multifamily,2026-05-14,2026-05-18,43,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Office-to-Residential Conversion,"Adaptive reuse, entitlement, and construction feasibility signal",None detected,Office-to-Residential Conversion,2026-05-14,2026-05-18,43,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Senior Housing,Demographic demand and operating capability signal,Other / Unknown,Senior Housing,2026-05-14,2026-05-18,25,0,88,Weakening,0,Fading,56,75,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Arizona,Financing Risk,Arizona,,2026-05-19,2026-05-19,7,1,86,Stable,0,Persistent,56,74,66,75
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Austin,Financing Risk,Austin,,2026-05-19,2026-05-19,7,1,86,Stable,0,Persistent,56,74,66,75
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,BTR / Build-to-Rent - Other / Unknown - Build-to-rent sale mandate cut from House’s ROAD to Housing bill -> BTR / Build-to-Rent - Other / Unknown - Build-to-rent sale mandate cut from House’s ROAD to Housing bill,Innovation / Construction Strategy,Other / Unknown,,2026-05-18,2026-05-19,26,1,85,Stable,0,Persistent,56,73,85,63
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter -> Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Seller,Other / Unknown,,2026-05-14,2026-05-19,50,1,85,Stable,0,Persistent,56,73,85,63
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,JV / Partnership - Los Angeles - Lendlease JV Delivers Los Angeles Mixed-Use Property,JV / Partnership,Los Angeles,Mixed-Use Residential,2026-05-18,2026-05-18,1,0,47,Weakening,0,Fading,56,51,46,40
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting,Other / Unknown,Multifamily,2026-05-14,2026-05-19,50,1,87,Stable,0,Persistent,55,74,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting,Other / Unknown,Apartment,2026-05-14,2026-05-19,50,1,87,Stable,0,Persistent,55,74,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start,Other / Unknown,Multifamily,2026-05-14,2026-05-19,50,1,86,Stable,0,Persistent,55,74,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start,Other / Unknown,Multifamily,2026-05-14,2026-05-19,50,1,86,Stable,0,Persistent,55,74,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start,Other / Unknown,Multifamily,2026-05-14,2026-05-19,50,1,86,Stable,0,Persistent,55,74,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Entitlement / Permitting - Other / Unknown - Preliminary Permits Filed For 3350 West Bayshore Road, Palo Alto",Entitlement / Permitting,Other / Unknown,Apartment,2026-05-18,2026-05-19,25,1,86,Stable,0,Persistent,55,74,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Camden Property Trust -> camden,Entitlement / Permitting,Other / Unknown,,2026-05-19,2026-05-19,7,1,82,Stable,0,Persistent,55,71,84,62
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Camden Property Trust -> Los Angeles,Entitlement / Permitting,Other / Unknown,,2026-05-19,2026-05-19,7,1,81,Stable,0,Persistent,55,71,83,61
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,BTR / Build-to-Rent - Other / Unknown - Build-to-rent sale mandate cut from House’s ROAD to Housing bill,BTR / Build-to-Rent,Other / Unknown,BTR / Single-Family Rental,2026-05-18,2026-05-19,26,1,85,Stable,0,Persistent,54,73,65,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit,Other / Unknown,Multifamily,2026-05-14,2026-05-19,50,1,85,Stable,0,Persistent,54,73,65,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal,Other / Unknown,Apartment,2026-05-14,2026-05-19,50,1,85,Stable,0,Persistent,54,73,65,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Lender / Debt Provider,JLL,Acquisition,Sun Belt,General Residential,2026-05-19,2026-05-19,7,1,78,Stable,0,Persistent,54,68,82,60
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,New York,Institutional Flow,New York,,2026-05-18,2026-05-19,26,1,97,Stable,0,Persistent,53,79,71,60
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Supply Pressure,Very Strong,,,2026-05-18,2026-05-19,26,1,97,Stable,0,Persistent,53,79,71,60
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Multifamily,Core rental housing underwriting and pipeline signal,National,Multifamily,2026-05-19,2026-05-19,7,1,81,Stable,0,Persistent,53,70,63,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"BTR / Build-to-Rent - Other / Unknown - Cushman & Wakefield Brokers $26.4M Sale of Build-to-Rent Community in Matteson, Illinois",BTR / Build-to-Rent,Other / Unknown,BTR / Single-Family Rental,2026-05-19,2026-05-19,7,1,80,Stable,0,Persistent,53,69,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,Camden Property Trust,Entitlement / Permitting,Other / Unknown,Apartment,2026-05-19,2026-05-19,7,1,80,Stable,0,Persistent,53,69,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,Entitlement / Permitting,Other / Unknown,Apartment,2026-05-19,2026-05-19,7,1,80,Stable,0,Persistent,53,69,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Manufactured Housing,Lower-cost housing and alternative residential platform signal,None detected,Manufactured Housing,2026-05-14,2026-05-19,50,1,80,Stable,0,Persistent,53,69,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Senior Housing,Demographic demand and operating capability signal,None detected,Senior Housing,2026-05-18,2026-05-19,25,1,80,Stable,0,Persistent,53,69,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Workforce Housing,Affordability and subsidy program monitoring signal,None detected,Workforce Housing,2026-05-14,2026-05-19,50,1,80,Stable,0,Persistent,53,69,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Houston,Market Expansion,Sun Belt,,2026-05-19,2026-05-19,7,1,76,Stable,0,Persistent,53,67,80,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Financing Stress,Strong,,,2026-05-14,2026-05-19,33,1,94,Stable,0,Persistent,52,77,70,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,National / Other,Developer Strategy,National / Other,,2026-05-14,2026-05-19,50,1,94,Stable,0,Persistent,52,77,70,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Acquisition - Sun Belt - Milburn & Company Acquires Luxury 339-Unit Multifamily Community Ascend at Longbow Highpoi...,Acquisition,Sun Belt,Multifamily,2026-05-19,2026-05-19,7,1,79,Stable,0,Persistent,52,68,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,Camden Property Trust,entitlement,Other / Unknown,Apartment,2026-05-19,2026-05-19,7,1,77,Stable,0,Persistent,52,67,61,52
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Sun Belt - 13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamil...,General Project Signal,Sun Belt,Mixed-Use Residential,2026-05-19,2026-05-19,7,1,77,Stable,0,Persistent,52,67,61,52
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,General Project Signal,Sun Belt,Affordable Housing,2026-05-19,2026-05-19,7,1,77,Stable,0,Persistent,52,67,61,52
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,High Street Residential,entitlement,Other / Unknown,Apartment,2026-05-19,2026-05-19,7,1,77,Stable,0,Persistent,52,67,61,52
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,BTR / Build-to-Rent - National - Trump Pushes House To Pass Housing Bill With BTR Forced-Sale Provision -> National,Market Expansion,National,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Berkadia -> Sun Belt,Market Expansion,Sun Belt,,2026-05-14,2026-05-14,48,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Crescent Communities -> Los Angeles,JV / Partnership,Sun Belt,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Crescent Communities -> Sun Belt,JV / Partnership,Sun Belt,,2026-05-14,2026-05-14,48,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,"Disposition / Exit - National - Swedish Investor Selling 1,500-Unit Northern Virginia Portfolio -> U.S.",Disposition / Seller,National,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
