run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0048,"General Project Signal - New York City / New York - Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn",80,LCT-20260705-047,"General Project Signal - New York City / New York - Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn",Unknown,Brooklyn,Apartment,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,47,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,"Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn",Connect CRE Apartments,https://www.connectcre.com/stories/revised-plan-for-pacific-park-would-bring-5600-apartments-to-downtown-brooklyn/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0087,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,80,LCT-20260705-037,Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,California,Los Angeles,Affordable Housing,,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,47,31,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,Urbanize LA,https://la.urbanize.city/post/affordable-housing-commences-work-825-hyperion-ave-silver-lake,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0063,Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,80,LCT-20260705-040,Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,Los Angeles / California,Glendale,Apartment,,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,47,31,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,Urbanize LA,https://la.urbanize.city/post/developer-revises-proposal-apartments-4728-san-fernando-rd-glendale,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,LCT-20260705-042,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,General Residential,CBRE,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,47,29,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Connect CRE Orange County,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-062,"Acquisition - Other / Unknown - Landmark Properties, CrossHarbor Capital Break Ground on 272-Unit Student Housing Property...",Unknown,Unknown,Student Housing,Unknown,Site Acquisition / Site Control,Site Acquisition / Site Control,2,2,Same Stage Persistence,0,1,1,2,46,37,Stable,General monitoring,Monitor for another run to confirm lifecycle direction,"Landmark Properties, CrossHarbor Capital Break Ground on 272-Unit Student Housing Property in Eugene, Oregon",REBusiness Online,https://rebusinessonline.com/landmark-properties-crossharbor-capital-break-ground-on-272-unit-student-housing-property-in-eugene-oregon/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0041,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,80,LCT-20260705-057,Acquisition - Atlanta / Georgia - Trinity Acquires 300-Unit Sandy Springs Apartment Complex,Unknown,Atlanta,Apartment,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,46,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Trinity Acquires 300-Unit Sandy Springs Apartment Complex,Connect CRE Apartments,https://www.connectcre.com/stories/trinity-acquires-300-unit-sandy-springs-apartment-complex/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0041,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,80,LCT-20260705-058,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,Unknown,Atlanta,Mixed-Use Residential,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,46,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/developer-duo-adding-350-apartments-to-dunwoody-mixed-use-project/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0157,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,LCT-20260705-059,General Project Signal - Miami / Florida - Dezer Advancing Plan for 600 N. Miami Apartment Units,Unknown,South Florida,Apartment,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,46,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Dezer Advancing Plan for 600 N. Miami Apartment Units,Connect CRE South Florida,https://www.connectcre.com/stories/dezer-advancing-plan-for-600-n-miami-apartment-units/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0163,General Project Signal - Tennessee - LifeCare Development Enters Tennessee with Blake-Branded Senior Multifamily Community,80,LCT-20260705-067,General Project Signal - Tennessee - LifeCare Development Enters Tennessee with Blake-Branded Senior Multifamily Community,Unknown,Tennessee,Senior Housing,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,46,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,LifeCare Development Enters Tennessee with Blake-Branded Senior Multifamily Community,Yield PRO,https://yieldpro.com/2026/07/the-blake-at-chattanooga/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0087,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,80,LCT-20260705-061,JV / Partnership - Los Angeles / California - L.A. City Council approves $2-billion Fourth & Central development,California,Los Angeles,Affordable Housing,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,46,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,L.A. City Council approves $2-billion Fourth & Central development,Urbanize LA,https://la.urbanize.city/post/la-city-council-approves-2-billion-fourth-central-development,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0087,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,80,LCT-20260705-066,"JV / Partnership - Los Angeles / California - Redwood West, Panattoni Team to Acquire Long Beach’s The Pike",California,Los Angeles,General Residential,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,46,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,"Redwood West, Panattoni Team to Acquire Long Beach’s The Pike",Connect CRE California,https://www.connectcre.com/stories/redwood-west-panattoni-team-on-acquiring-long-beachs-the-pike/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0139,JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,80,LCT-20260705-065,JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,California,Riverside,Affordable Housing,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,46,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,C&C Development Opens Affordable Housing in Irvine,Connect CRE Orange County,https://www.connectcre.com/stories/cc-development-opens-affordable-housing-in-irvine/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0087,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,80,LCT-20260705-073,Disposition / Exit - Los Angeles / California - LA City Council Approves $2-Billion Fourth & Central Mixed-Use Project,California,Los Angeles,Mixed-Use Residential,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,45,32,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,LA City Council Approves $2-Billion Fourth & Central Mixed-Use Project,Connect CRE Apartments,https://www.connectcre.com/stories/la-city-council-approves-2-billion-fourth-central-mixed-use-project/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0088,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,80,LCT-20260705-074,L.A. City Council approves $2-billion Fourth & Central development,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,45,31,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,L.A. City Council approves $2-billion Fourth & Central development,Urbanize LA,https://la.urbanize.city/post/la-city-council-approves-2-billion-fourth-central-development,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0058,Entitlement / Permitting - Sun Belt - Developer Buys Land Near Charlotte Transit Station for Development of Multifamily Mixed-Us...,80,LCT-20260705-022,Entitlement / Permitting - Sun Belt - Developer Buys Land Near Charlotte Transit Station for Development of Multifamily Mixed-Us...,Sun Belt,Charlotte,Mixed-Use Residential,Unknown,No Previous Record,Site Acquisition / Site Control,0,2,Newly Detected Project,2,0,0,1,43,13,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Developer Buys Land Near Charlotte Transit Station for Development of Multifamily Mixed-Use Apartments,Yield PRO,https://yieldpro.com/2026/07/arlington-north-tryon-apartments/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0125,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-027,Madison Capital Launching $60M St. Johns County Multifamily Rental Project,Other / Unknown,Unknown,Workforce Housing,,No Previous Record,Site Acquisition / Site Control,0,2,Newly Detected Project,2,0,0,1,43,11,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Madison Capital Launching $60M St. Johns County Multifamily Rental Project,Yield PRO,https://yieldpro.com/2026/07/875-state-road-16/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0152,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,80,LCT-20260705-053,"General Project Signal - Santa Monica / California - SB 79 takes effect, Measure ULA to remain, and more",Unknown,Santa Monica,Apartment,Unknown,No Previous Record,Unknown Stage,0,0,Newly Detected Project,0,0,0,1,42,14,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,"SB 79 takes effect, Measure ULA to remain, and more",Urbanize LA,https://la.urbanize.city/post/sb-79-takes-effect-measure-ula-remain-and-more,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0088,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,80,LCT-20260705-021,Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,Los Angeles / California,Los Angeles,Affordable Housing,,Site Acquisition / Site Control,Site Acquisition / Site Control,2,2,Same Stage Persistence,0,1,1,2,41,36,Stable,General monitoring,Monitor for another run to confirm lifecycle direction,Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,Urbanize LA,https://la.urbanize.city/post/affordable-housing-takes-shape-1734-s-barrington-ave-sawtelle,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0110,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,LCT-20260705-013,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Orange County,Apartment,CBRE,Site Acquisition / Site Control,Site Acquisition / Site Control,2,2,Same Stage Persistence,0,1,1,2,41,35,Stable,General monitoring,Monitor for another run to confirm lifecycle direction,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0153,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,100,LCT-20260705-029,CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,Seattle,Seattle,Apartment,CBRE,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,40,31,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,Connect CRE,https://www.connectcre.com/stories/cbre-arranges-24m-sale-of-87-unit-apartment-property-in-seattle/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0153,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,100,LCT-20260705-024,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,Seattle,Seattle,Apartment,CBRE,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,40,31,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,Connect CRE,https://www.connectcre.com/stories/cbre-arranges-24m-sale-of-87-unit-apartment-property-in-seattle/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-072,Entitlement / Permitting - Other / Unknown - Madison Capital Launching $60M St. Johns County Multifamily Rental Project,Unknown,Unknown,Workforce Housing,Unknown,No Previous Record,Unknown Stage,0,0,Newly Detected Project,0,0,0,1,40,14,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Madison Capital Launching $60M St. Johns County Multifamily Rental Project,Yield PRO,https://yieldpro.com/2026/07/875-state-road-16/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0071,C&C Development Opens Affordable Housing in Irvine,80,LCT-20260705-035,C&C Development Opens Affordable Housing in Irvine,Riverside / California,Irvine,Affordable Housing,Unknown,Site Acquisition / Site Control,Site Acquisition / Site Control,2,2,Same Stage Persistence,0,1,1,2,39,38,Stable,Low relevance,Monitor for another run to confirm lifecycle direction,C&C Development Opens Affordable Housing in Irvine,Connect CRE Orange County,https://www.connectcre.com/stories/cc-development-opens-affordable-housing-in-irvine/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0039,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,80,LCT-20260705-038,Trinity Acquires 300-Unit Sandy Springs Apartment Complex,Atlanta / Georgia,Atlanta,Apartment,Unknown,Site Acquisition / Site Control,Site Acquisition / Site Control,2,2,Same Stage Persistence,0,1,1,2,39,38,Stable,Low relevance,Monitor for another run to confirm lifecycle direction,Trinity Acquires 300-Unit Sandy Springs Apartment Complex,Connect CRE Apartments,https://www.connectcre.com/stories/trinity-acquires-300-unit-sandy-springs-apartment-complex/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0157,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,LCT-20260705-051,General Project Signal - Miami / Florida - Miami-Dade County Sells Apartment Site for $10,Unknown,South Florida,Affordable Housing,Unknown,Site Acquisition / Site Control,Site Acquisition / Site Control,2,2,Same Stage Persistence,0,1,1,2,39,37,Stable,Low relevance,Monitor for another run to confirm lifecycle direction,Miami-Dade County Sells Apartment Site for $10,Connect CRE South Florida,https://www.connectcre.com/stories/miami-dade-county-sells-apartment-site-for-10/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0154,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,100,LCT-20260705-048,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Unknown,South Florida,Apartment,Waterton,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,39,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Pembroke Pines Rental Asset Trades for $80.5M,Connect CRE South Florida,https://www.connectcre.com/stories/pembroke-pines-rental-asset-trades-for-80-5m/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0131,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,100,LCT-20260705-050,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Unknown,Phoenix,Apartment,Alliance Residential,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,39,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Alliance Sells Phoenix Apartments for $81.4M,Connect CRE Phoenix,https://www.connectcre.com/stories/alliance-sells-phoenix-apartments-for-81-4m/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0068,General Project Signal - Houston / Texas - Fairfield Completes 14-Story Houston Multifamily Tower,100,LCT-20260705-041,General Project Signal - Houston / Texas - Fairfield Completes 14-Story Houston Multifamily Tower,Unknown,Houston,Apartment,Fairfield Residential,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,39,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Fairfield Completes 14-Story Houston Multifamily Tower,Connect CRE Texas,https://www.connectcre.com/stories/fairfield-completes-14-story-houston-multifamily-tower/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0169,General Project Signal - Other / Unknown - Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,100,LCT-20260705-060,General Project Signal - Other / Unknown - Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,Unknown,Unknown,Multifamily,Freddie Mac,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,38,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,REBusiness Online,https://rebusinessonline.com/gantry-arranges-32-5m-permanent-loan-for-kansas-city-multifamily-property/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0110,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,LCT-20260705-055,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,Orange County,General Residential,CBRE,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,38,29,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Connect CRE Orange County,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0055,Refinancing - California - Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,80,LCT-20260705-070,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,California,Unknown,Apartment,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,37,35,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,REBusiness Online,https://rebusinessonline.com/gantry-arranges-15-4m-in-financing-for-two-retail-properties-in-monterey-bay-region/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0133,Obra Supplies $31M Refi on Arizona Northrop Grumman-Leased Office Property,100,LCT-20260705-075,Obra Supplies $31M Refi on Arizona Northrop Grumman-Leased Office Property,Phoenix / Arizona,Phoenix,General Residential,Courtesy Arrow Real Estate,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,37,32,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Obra Supplies $31M Refi on Arizona Northrop Grumman-Leased Office Property,Commercial Observer,https://commercialobserver.com/2026/07/obra-arizona-northrop-grumman-office-property/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0092,JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...,100,LCT-20260705-008,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,New York City / New York,Manhattan,Multifamily,PCCP,No Previous Record,Site Acquisition / Site Control,0,2,Newly Detected Project,2,0,0,1,37,11,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,Yield PRO,https://yieldpro.com/2026/07/plaza-greene/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0039,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,80,LCT-20260705-078,Portman Targeting Duluth for Mixed-Use Project,Atlanta / Georgia,Atlanta,Mixed-Use Residential,,Site Acquisition / Site Control,Site Acquisition / Site Control,2,2,Same Stage Persistence,0,1,1,2,36,35,Stable,Low relevance,Monitor for another run to confirm lifecycle direction,Portman Targeting Duluth for Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/portman-targeting-duluth-for-mixed-use-project/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0045,Acquisition - Austin / Texas - Haven Housing Acquires 264-Unit Multifamily Affordable Housing Apartment Community in Aust...,80,LCT-20260705-076,Acquisition - Austin / Texas - Haven Housing Acquires 264-Unit Multifamily Affordable Housing Apartment Community in Aust...,Unknown,Austin,Affordable Housing,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,36,32,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Haven Housing Acquires 264-Unit Multifamily Affordable Housing Apartment Community in Austin Texa,Yield PRO,https://yieldpro.com/2026/07/haven-housing-affordable-housing-platform/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0168,General Project Signal - National - Kinect Real Estate Partners Closes $127M Multifamily Fund,80,LCT-20260705-077,General Project Signal - National - Kinect Real Estate Partners Closes $127M Multifamily Fund,Unknown,U.S.,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,36,32,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Kinect Real Estate Partners Closes $127M Multifamily Fund,Yield PRO,https://yieldpro.com/2026/07/kinect-at-burien/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-079,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,Unknown,Unknown,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,35,32,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,2026 Resident Experience Management Report,Multifamily Executive,https://www.multifamilyexecutive.com/premium/whitepaper/753766,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0092,JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...,100,LCT-20260705-034,JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...,Unknown,Manhattan,Multifamily,PCCP,No Previous Record,Unknown Stage,0,0,Newly Detected Project,0,0,0,1,35,12,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,Yield PRO,https://yieldpro.com/2026/07/plaza-greene/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-081,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,Unknown,Unknown,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,33,32,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Beyond efficiency: How leading multifamily operators are putting AI to work,Multifamily Dive,https://www.multifamilydive.com/spons/beyond-efficiency-how-leading-multifamily-operators-are-putting-ai-to-work/823603/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0125,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-087,Beyond efficiency: How leading multifamily operators are putting AI to work,Other / Unknown,Other / Unknown,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,32,31,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Beyond efficiency: How leading multifamily operators are putting AI to work,Multifamily Dive,https://www.multifamilydive.com/spons/beyond-efficiency-how-leading-multifamily-operators-are-putting-ai-to-work/823603/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-083,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Unknown,Unknown,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,32,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-084,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Unknown,Unknown,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,32,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-082,Development Start - Other / Unknown - Missing Middle Weakness,Unknown,Unknown,Apartment,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,32,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Missing Middle Weakness,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/missing-middle-weakness/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-085,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Unknown,Unknown,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,32,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,Low
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0170,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,80,LCT-20260705-086,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Unknown,Unknown,Multifamily,Unknown,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,32,30,Unknown,Low relevance,Monitor for another run to confirm lifecycle direction,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,Low
